ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_LETH-T2,BUY_LETH-D,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_LETH-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_LETH-P,SELL_BABS-P,BUY_LETH-P,tick,timestamp
ELEC-F,50.0,0.0,50.0,,,50.0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 17:40:58.805735
NG,2.21,2.19,2.23,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:40:59.860972
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:40:59.860972
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:40:59.860972
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:40:59.860972
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:40:59.860972
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:40:59.860972
ELEC-F,50.0,0.0,50.0,,,70.0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 17:40:59.860972
NG,2.21,2.19,2.23,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:41:00.901256
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:41:00.901256
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:41:00.901256
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:41:00.901256
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:41:00.901256
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:41:00.901256
ELEC-F,50.0,0.0,50.0,,,80.0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 17:41:00.901256
NG,2.22,2.2,2.24,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:41:01.940435
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:41:01.940435
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:41:01.940435
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:41:01.940435
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:41:01.940435
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:41:01.940435
ELEC-F,50.0,0.0,50.0,,,80.0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 17:41:01.940435
NG,2.21,2.19,2.23,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:41:02.984094
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:41:02.984094
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:41:02.984094
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:41:02.984094
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:41:02.984094
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:41:02.984094
ELEC-F,50.0,0.0,50.0,,,80.0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 17:41:02.984094
NG,2.23,2.21,2.25,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:41:04.052869
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:41:04.052869
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:41:04.052869
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:41:04.052869
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:41:04.052869
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:41:04.052869
ELEC-F,50.0,0.0,50.0,,,80.0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-04 17:41:04.052869
NG,2.23,2.21,2.25,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:41:04.831583
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:41:04.831583
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:41:04.831583
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:41:04.831583
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:41:04.831583
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:41:04.831583
ELEC-F,50.0,0.0,50.0,,,80.0,0,0,0,0,0,0,0,0,0,0,0,46,2026-02-04 17:41:04.831583
NG,2.24,2.22,2.26,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:41:06.019577
ELEC-day2,19.16,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:41:06.019577
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:41:06.019577
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:41:06.019577
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:41:06.019577
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:41:06.019577
ELEC-F,100.0,0.0,100.0,,,30.0,0,0,0,0,0,0,0,0,0,0,0,47,2026-02-04 17:41:06.019577
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:41:06.803118
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:41:06.803118
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:41:06.803118
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:41:06.803118
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:41:06.803118
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:41:06.803118
ELEC-F,100.0,0.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,48,2026-02-04 17:41:06.803118
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:41:07.941434
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:41:07.941434
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:41:07.941434
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:41:07.941434
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:41:07.941434
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:41:07.941434
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,49,2026-02-04 17:41:07.941434
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:41:09.020950
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:41:09.020950
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:41:09.020950
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:41:09.020950
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:41:09.020950
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:41:09.020950
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,50,2026-02-04 17:41:09.020950
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:41:10.080390
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:41:10.080390
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:41:10.080390
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:41:10.080390
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:41:10.080390
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:41:10.080390
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,51,2026-02-04 17:41:10.080390
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:41:10.699311
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:41:10.699311
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:41:10.699311
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:41:10.699311
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:41:10.699311
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:41:10.699311
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,52,2026-02-04 17:41:10.699311
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:41:11.878753
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:41:11.878753
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:41:11.878753
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:41:11.878753
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:41:11.878753
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:41:11.878753
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,53,2026-02-04 17:41:11.878753
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:41:12.925055
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:41:12.925055
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:41:12.925055
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:41:12.925055
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:41:12.925055
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:41:12.925055
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,54,2026-02-04 17:41:12.925055
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:41:13.968077
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:41:13.968077
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:41:13.968077
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:41:13.968077
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:41:13.968077
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:41:13.968077
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,55,2026-02-04 17:41:13.968077
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:41:15.022377
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:41:15.022377
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:41:15.022377
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:41:15.022377
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:41:15.022377
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:41:15.022377
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,56,2026-02-04 17:41:15.022377
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:41:16.081028
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:41:16.081028
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:41:16.081028
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:41:16.081028
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:41:16.081028
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:41:16.081028
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,57,2026-02-04 17:41:16.081028
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:41:17.243823
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:41:17.243823
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:41:17.243823
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:41:17.243823
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:41:17.243823
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:41:17.243823
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,58,2026-02-04 17:41:17.243823
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:41:17.847860
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:41:17.847860
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:41:17.847860
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:41:17.847860
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:41:17.847860
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:41:17.847860
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,59,2026-02-04 17:41:17.847860
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:41:18.897756
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:41:18.897756
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:41:18.897756
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:41:18.897756
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:41:18.897756
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:41:18.897756
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,60,2026-02-04 17:41:18.897756
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:41:19.944432
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:41:19.944432
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:41:19.944432
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:41:19.944432
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:41:19.944432
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:41:19.944432
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,61,2026-02-04 17:41:19.944432
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:41:20.987718
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:41:20.987718
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:41:20.987718
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:41:20.987718
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:41:20.987718
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:41:20.987718
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,62,2026-02-04 17:41:20.987718
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:41:22.052791
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:41:22.052791
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:41:22.052791
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:41:22.052791
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:41:22.052791
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:41:22.052791
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,63,2026-02-04 17:41:22.052791
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:41:23.111522
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:41:23.111522
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:41:23.111522
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:41:23.111522
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:41:23.111522
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:41:23.111522
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,64,2026-02-04 17:41:23.111522
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:41:24.169267
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:41:24.169267
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:41:24.169267
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:41:24.169267
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:41:24.169267
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:41:24.169267
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,65,2026-02-04 17:41:24.169267
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:41:24.785700
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:41:24.785700
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:41:24.785700
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:41:24.785700
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:41:24.785700
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:41:24.785700
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,66,2026-02-04 17:41:24.785700
NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:41:25.943958
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:41:25.943958
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:41:25.943958
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:41:25.943958
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:41:25.943958
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:41:25.943958
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,67,2026-02-04 17:41:25.943958
NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:41:27.008240
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:41:27.008240
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:41:27.008240
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:41:27.008240
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:41:27.008240
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:41:27.008240
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,68,2026-02-04 17:41:27.008240
NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:41:28.055008
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:41:28.055008
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:41:28.055008
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:41:28.055008
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:41:28.055008
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:41:28.055008
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,69,2026-02-04 17:41:28.055008
NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:41:29.095532
ELEC-day2,19.16,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:41:29.095532
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:41:29.095532
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:41:29.095532
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:41:29.095532
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:41:29.095532
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,70,2026-02-04 17:41:29.095532
NG,2.27,2.25,2.29,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,71,2026-02-04 17:41:30.132834
