ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,BUY_CITY-D,BUY_DUBL-T1,SELL_DUBL-T1,SELL_CITY-T1,BUY_CHUL-P,BUY_CITY-T1,SELL_CITY-D,SELL_LAVL-D,SELL_CITY-T2,tick,timestamp
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931024
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931024
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931024
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931024
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931024
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-03 09:18:34.931024
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511045
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511045
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511045
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511045
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511045
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511045
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-03 09:18:35.511045
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.621351
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.621351
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.621351
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.621351
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.621351
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.621351
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-03 09:18:36.621351
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660626
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660626
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660626
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660626
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660626
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660626
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-03 09:18:37.660626
NG,2.1,2.08,2.12,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705823
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705823
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705823
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705823
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705823
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705823
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-03 09:18:38.705823
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.745999
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.745999
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.745999
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.745999
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.745999
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.745999
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-03 09:18:39.745999
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794704
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794704
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794704
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794704
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794704
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794704
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-03 09:18:40.794704
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.852958
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.852958
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.852958
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.852958
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.852958
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.852958
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-03 09:18:41.852958
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.922206
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.922206
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.922206
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.922206
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.922206
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.922206
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-03 09:18:42.922206
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961010,8.0,1.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961010,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961010,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961010,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961010,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961010,,,,,,
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-03 09:18:43.961010,,,,,,
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.009392
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.009392
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.009392
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.009392
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.009392
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.009392
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,2026-02-03 09:18:45.009392
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066757,9.0,2.0,1.0,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 8 and 16 degrees Celsius.
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066757,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066757,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066757,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066757,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066757,,,,,,
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-03 09:18:46.066757,,,,,,
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-03 09:18:46.659503
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.847630
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.847630
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.847630
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.847630
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.847630
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.847630
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-03 09:18:47.847630
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.907835
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.907835
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.907835
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.907835
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.907835
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.907835
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 09:18:48.907835
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.988256
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.988256
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.988256
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.988256
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.988256
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.988256
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 09:18:49.988256
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.048072
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.048072
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.048072
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.048072
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.048072
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.048072
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 09:18:51.048072
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.161656
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.161656
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.161656
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.161656
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.161656
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.161656
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 09:18:52.161656
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.724106
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.724106
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.724106
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.724106
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.724106
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.724106
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 09:18:52.724106
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.762980
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.762980
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.762980
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.762980
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.762980
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.762980
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 09:18:53.762980
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.805624
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.805624
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.805624
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.805624
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.805624
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.805624
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 09:18:54.805624
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.854468
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.854468
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.854468
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.854468
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.854468
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.854468
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 09:18:55.854468
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.896013
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.896013
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.896013
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.896013
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.896013
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.896013
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 09:18:56.896013
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.932785
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.932785
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.932785
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.932785
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.932785
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.932785
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 09:18:57.932785
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.969094
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.969094
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.969094
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.969094
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.969094
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.969094
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 09:18:58.969094
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.005511
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.005511
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.005511
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.005511
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.005511
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.005511
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 09:19:00.005511
NG,2.15,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.046206
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.046206
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.046206
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.046206
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.046206
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.046206
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 09:19:01.046206
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:02.091009
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:02.091009
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:02.091009
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:02.091009
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:02.091009
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:02.091009
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 09:19:02.091009
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:03.210682
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:03.210682
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:03.210682
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:03.210682
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:03.210682
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:03.210682
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 09:19:03.210682
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.798723
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.798723
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.798723
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.798723
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.798723
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.798723
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 09:19:03.798723
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.846753
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.846753
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.846753
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.846753
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.846753
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 09:19:04.846753
