ticker,last_price,bid_price,ask_price,SELL_LETH-T2,SELL_LETH-T1,SELL_LETH-D,SELL_UOTB-T1,SELL_BABS-T1,SELL_LETH-P,SELL_BABS-P,SELL_UOTB-D,BUY_ANON,BUY_LETH-D,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-P,BUY_LETH-P,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 18:03:01.473365
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 18:03:01.473365
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:03:02.624704
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:03:02.624704
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:03:02.624704
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:03:02.624704
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:03:02.624704
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:03:02.624704
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:03:02.624704
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:03:03.708844
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:03:03.708844
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:03:03.708844
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:03:03.708844
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:03:03.708844
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:03:03.708844
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:03:03.708844
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:03:04.274355
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:03:04.274355
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:03:04.274355
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:03:04.274355
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:03:04.274355
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:03:04.274355
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:03:04.274355
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:03:05.413177
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:03:05.413177
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:03:05.413177
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:03:05.413177
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:03:05.413177
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:03:05.413177
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:03:05.413177
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:03:06.529689
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:03:06.529689
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:03:06.529689
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:03:06.529689
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:03:06.529689
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:03:06.529689
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:03:06.529689
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:03:07.650649
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:03:07.650649
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:03:07.650649
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:03:07.650649
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:03:07.650649
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:03:07.650649
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:03:07.650649
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:03:08.707824
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:03:08.707824
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:03:08.707824
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:03:08.707824
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:03:08.707824
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:03:08.707824
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:03:08.707824
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:03:09.299315
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:03:09.299315
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:03:09.299315
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:03:09.299315
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:03:09.299315
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:03:09.299315
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:03:09.299315
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:03:10.431666
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:03:10.431666
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:03:10.431666
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:03:10.431666
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:03:10.431666
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:03:10.431666
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:03:10.431666
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:03:11.510025
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:03:11.510025
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:03:11.510025
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:03:11.510025
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:03:11.510025
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:03:11.510025
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:03:11.510025
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:03:12.566983
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:03:12.566983
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:03:12.566983
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:03:12.566983
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:03:12.566983
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:03:12.566983
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:03:12.566983
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:03:13.624410
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:03:13.624410
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:03:13.624410
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:03:13.624410
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:03:13.624410
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:03:13.624410
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:03:13.624410
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:03:14.688420
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:03:14.688420
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:03:14.688420
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:03:14.688420
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:03:14.688420
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:03:14.688420
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:03:14.688420
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:03:15.727031
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:03:15.727031
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:03:15.727031
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:03:15.727031
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:03:15.727031
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:03:15.727031
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:03:15.727031
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:03:16.777859
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:03:16.777859
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:03:16.777859
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:03:16.777859
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:03:16.777859
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:03:16.777859
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:03:16.777859
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:03:17.897488
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:03:17.897488
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:03:17.897488
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:03:17.897488
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:03:17.897488
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:03:17.897488
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:03:17.897488
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:03:18.473596
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:03:18.473596
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:03:18.473596
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:03:18.473596
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:03:18.473596
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:03:18.473596
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:03:18.473596
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:03:19.527588
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:03:19.527588
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:03:19.527588
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:03:19.527588
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:03:19.527588
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:03:19.527588
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:03:19.527588
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:03:20.579700
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:03:20.579700
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:03:20.579700
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:03:20.579700
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:03:20.579700
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:03:20.579700
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:03:20.579700
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:03:21.633410
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:03:21.633410
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:03:21.633410
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:03:21.633410
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:03:21.633410
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:03:21.633410
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:03:21.633410
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:03:22.690170
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:03:22.690170
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:03:22.690170
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:03:22.690170
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:03:22.690170
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:03:22.690170
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:03:22.690170
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:03:23.763515
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:03:23.763515
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:03:23.763515
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:03:23.763515
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:03:23.763515
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:03:23.763515
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:03:23.763515
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:03:24.920338
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:03:24.920338
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:03:24.920338
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:03:24.920338
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:03:24.920338
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:03:24.920338
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:03:24.920338
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:03:25.507041
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:03:25.507041
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:03:25.507041
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:03:25.507041
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:03:25.507041
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:03:25.507041
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:03:25.507041
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:03:26.594170
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:03:26.594170
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:03:26.594170
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:03:26.594170
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:03:26.594170
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:03:26.594170
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:03:26.594170
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:03:27.654167
ELEC-day2,20.01,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:03:27.654167
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:03:27.654167
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:03:27.654167
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:03:27.654167
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:03:27.654167
ELEC-F,65.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:03:27.654167
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:03:28.708387
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:03:28.708387
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:03:28.708387
ELEC-day4,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:03:28.708387
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:03:28.708387
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:03:28.708387
ELEC-F,65.0,0.0,65.0,,,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:03:28.708387
NG,2.07,2.05,2.09,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 18:03:29.767681
ELEC-day2,20.01,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 18:03:29.767681
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 18:03:29.767681
