ticker,last_price,bid_price,ask_price,SELL_CITY-T1,SELL_CITY-D,SELL_CITY-P,BUY_CITY-P,SELL_CITY-T2,SELL_ANON,BUY_ANON,BUY_CITY-T1,BUY_CITY-D,tick,timestamp
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,15,2026-02-03 00:02:09.962774
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,16,2026-02-03 00:02:10.567746
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,16,2026-02-03 00:02:10.567746
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,16,2026-02-03 00:02:10.567746
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,16,2026-02-03 00:02:10.567746
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,16,2026-02-03 00:02:10.567746
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,16,2026-02-03 00:02:10.567746
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,16,2026-02-03 00:02:10.567746
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,17,2026-02-03 00:02:11.694814
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,17,2026-02-03 00:02:11.694814
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,17,2026-02-03 00:02:11.694814
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,17,2026-02-03 00:02:11.694814
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,17,2026-02-03 00:02:11.694814
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,17,2026-02-03 00:02:11.694814
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,17,2026-02-03 00:02:11.694814
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,18,2026-02-03 00:02:12.735965
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,18,2026-02-03 00:02:12.735965
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,18,2026-02-03 00:02:12.735965
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,18,2026-02-03 00:02:12.735965
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,18,2026-02-03 00:02:12.735965
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,18,2026-02-03 00:02:12.735965
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,18,2026-02-03 00:02:12.735965
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,19,2026-02-03 00:02:13.775729
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,19,2026-02-03 00:02:13.775729
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,19,2026-02-03 00:02:13.775729
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,19,2026-02-03 00:02:13.775729
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,19,2026-02-03 00:02:13.775729
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,19,2026-02-03 00:02:13.775729
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,19,2026-02-03 00:02:13.775729
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,20,2026-02-03 00:02:14.814379
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,20,2026-02-03 00:02:14.814379
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,20,2026-02-03 00:02:14.814379
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,20,2026-02-03 00:02:14.814379
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,20,2026-02-03 00:02:14.814379
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,20,2026-02-03 00:02:14.814379
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,20,2026-02-03 00:02:14.814379
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,21,2026-02-03 00:02:15.851124
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,21,2026-02-03 00:02:15.851124
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,21,2026-02-03 00:02:15.851124
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,21,2026-02-03 00:02:15.851124
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,21,2026-02-03 00:02:15.851124
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,21,2026-02-03 00:02:15.851124
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,21,2026-02-03 00:02:15.851124
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,22,2026-02-03 00:02:16.895089
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,22,2026-02-03 00:02:16.895089
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,22,2026-02-03 00:02:16.895089
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,22,2026-02-03 00:02:16.895089
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,22,2026-02-03 00:02:16.895089
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,22,2026-02-03 00:02:16.895089
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,22,2026-02-03 00:02:16.895089
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,23,2026-02-03 00:02:17.929302
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,23,2026-02-03 00:02:17.929302
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,23,2026-02-03 00:02:17.929302
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,23,2026-02-03 00:02:17.929302
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,23,2026-02-03 00:02:17.929302
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,23,2026-02-03 00:02:17.929302
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,23,2026-02-03 00:02:17.929302
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,24,2026-02-03 00:02:18.967605
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,24,2026-02-03 00:02:18.967605
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,24,2026-02-03 00:02:18.967605
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,24,2026-02-03 00:02:18.967605
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,24,2026-02-03 00:02:18.967605
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,24,2026-02-03 00:02:18.967605
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,24,2026-02-03 00:02:18.967605
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,25,2026-02-03 00:02:20.006544
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,25,2026-02-03 00:02:20.006544
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-03 00:02:20.006544
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-03 00:02:20.006544
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-03 00:02:20.006544
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-03 00:02:20.006544
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,25,2026-02-03 00:02:20.006544
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,26,2026-02-03 00:02:21.124327
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,26,2026-02-03 00:02:21.124327
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-03 00:02:21.124327
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-03 00:02:21.124327
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-03 00:02:21.124327
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-03 00:02:21.124327
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,26,2026-02-03 00:02:21.124327
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,27,2026-02-03 00:02:21.689541
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,27,2026-02-03 00:02:21.689541
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-03 00:02:21.689541
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-03 00:02:21.689541
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-03 00:02:21.689541
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-03 00:02:21.689541
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,27,2026-02-03 00:02:21.689541
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,28,2026-02-03 00:02:22.730898
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,28,2026-02-03 00:02:22.730898
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-03 00:02:22.730898
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-03 00:02:22.730898
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-03 00:02:22.730898
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-03 00:02:22.730898
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,28,2026-02-03 00:02:22.730898
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,29,2026-02-03 00:02:23.771068
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,29,2026-02-03 00:02:23.771068
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-03 00:02:23.771068
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-03 00:02:23.771068
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-03 00:02:23.771068
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-03 00:02:23.771068
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,29,2026-02-03 00:02:23.771068
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,30,2026-02-03 00:02:24.810522
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,30,2026-02-03 00:02:24.810522
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-03 00:02:24.810522
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-03 00:02:24.810522
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-03 00:02:24.810522
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-03 00:02:24.810522
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,30,2026-02-03 00:02:24.810522
NG,2.2,2.18,2.22,800000.0,800000.0,,0,0,0,0,0,0,31,2026-02-03 00:02:25.852704
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,31,2026-02-03 00:02:25.852704
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-03 00:02:25.852704
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-03 00:02:25.852704
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-03 00:02:25.852704
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-03 00:02:25.852704
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,31,2026-02-03 00:02:25.852704
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,32,2026-02-03 00:02:26.898138
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,32,2026-02-03 00:02:26.898138
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-03 00:02:26.898138
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-03 00:02:26.898138
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-03 00:02:26.898138
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-03 00:02:26.898138
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,32,2026-02-03 00:02:26.898138
NG,2.21,2.19,2.23,800000.0,800000.0,,0,0,0,0,0,0,33,2026-02-03 00:02:27.936767
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,33,2026-02-03 00:02:27.936767
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-03 00:02:27.936767
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-03 00:02:27.936767
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-03 00:02:27.936767
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-03 00:02:27.936767
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,33,2026-02-03 00:02:27.936767
NG,2.21,2.19,2.23,800000.0,800000.0,,0,0,0,0,0,0,34,2026-02-03 00:02:28.981497
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,34,2026-02-03 00:02:28.981497
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-03 00:02:28.981497
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-03 00:02:28.981497
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-03 00:02:28.981497
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-03 00:02:28.981497
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,34,2026-02-03 00:02:28.981497
NG,2.21,2.19,2.23,800000.0,800000.0,,0,0,0,0,0,0,35,2026-02-03 00:02:30.026800
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,35,2026-02-03 00:02:30.026800
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-03 00:02:30.026800
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-03 00:02:30.026800
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-03 00:02:30.026800
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-03 00:02:30.026800
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,35,2026-02-03 00:02:30.026800
NG,2.21,2.19,2.23,800000.0,800000.0,,0,0,0,0,0,0,36,2026-02-03 00:02:31.066865
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,36,2026-02-03 00:02:31.066865
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-03 00:02:31.066865
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-03 00:02:31.066865
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-03 00:02:31.066865
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-03 00:02:31.066865
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,36,2026-02-03 00:02:31.066865
NG,2.22,2.2,2.24,800000.0,800000.0,,0,0,0,0,0,0,37,2026-02-03 00:02:31.645413
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,37,2026-02-03 00:02:31.645413
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-03 00:02:31.645413
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-03 00:02:31.645413
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-03 00:02:31.645413
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-03 00:02:31.645413
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,37,2026-02-03 00:02:31.645413
NG,2.21,2.19,2.23,800000.0,800000.0,,0,0,0,0,0,0,38,2026-02-03 00:02:32.756528
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,38,2026-02-03 00:02:32.756528
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-03 00:02:32.756528
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-03 00:02:32.756528
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-03 00:02:32.756528
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-03 00:02:32.756528
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,38,2026-02-03 00:02:32.756528
NG,2.22,2.2,2.24,800000.0,800000.0,,0,0,0,0,0,0,39,2026-02-03 00:02:33.786253
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,39,2026-02-03 00:02:33.786253
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-03 00:02:33.786253
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-03 00:02:33.786253
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-03 00:02:33.786253
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-03 00:02:33.786253
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,39,2026-02-03 00:02:33.786253
NG,2.21,2.19,2.23,800000.0,800000.0,,0,0,0,0,0,0,40,2026-02-03 00:02:34.819670
ELEC-day2,0.0,19.15,19.16,326.0,326.0,,0,0,0,0,0,0,40,2026-02-03 00:02:34.819670
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-03 00:02:34.819670
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-03 00:02:34.819670
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-03 00:02:34.819670
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-03 00:02:34.819670
ELEC-F,0.0,16.0,0.0,,,1.0,0,0,0,0,0,0,40,2026-02-03 00:02:34.819670
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,41,2026-02-03 00:02:35.854090
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,41,2026-02-03 00:02:35.854090
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-03 00:02:35.854090
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-03 00:02:35.854090
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-03 00:02:35.854090
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-03 00:02:35.854090
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,41,2026-02-03 00:02:35.854090
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,42,2026-02-03 00:02:36.891160
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,42,2026-02-03 00:02:36.891160
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-03 00:02:36.891160
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-03 00:02:36.891160
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-03 00:02:36.891160
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-03 00:02:36.891160
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,42,2026-02-03 00:02:36.891160
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,43,2026-02-03 00:02:37.930491
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,43,2026-02-03 00:02:37.930491
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-03 00:02:37.930491
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-03 00:02:37.930491
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-03 00:02:37.930491
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-03 00:02:37.930491
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,43,2026-02-03 00:02:37.930491
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,44,2026-02-03 00:02:38.970973
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,44,2026-02-03 00:02:38.970973
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-03 00:02:38.970973
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-03 00:02:38.970973
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-03 00:02:38.970973
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-03 00:02:38.970973
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,44,2026-02-03 00:02:38.970973
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,0,45,2026-02-03 00:02:40.005561
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,45,2026-02-03 00:02:40.005561
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-03 00:02:40.005561
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-03 00:02:40.005561
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-03 00:02:40.005561
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-03 00:02:40.005561
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,45,2026-02-03 00:02:40.005561
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,0,46,2026-02-03 00:02:41.044698
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,46,2026-02-03 00:02:41.044698
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-03 00:02:41.044698
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-03 00:02:41.044698
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-03 00:02:41.044698
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-03 00:02:41.044698
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,46,2026-02-03 00:02:41.044698
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,0,47,2026-02-03 00:02:42.081170
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,47,2026-02-03 00:02:42.081170
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-03 00:02:42.081170
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-03 00:02:42.081170
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-03 00:02:42.081170
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-03 00:02:42.081170
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,47,2026-02-03 00:02:42.081170
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,48,2026-02-03 00:02:43.117775
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,48,2026-02-03 00:02:43.117775
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-03 00:02:43.117775
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-03 00:02:43.117775
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-03 00:02:43.117775
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-03 00:02:43.117775
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,48,2026-02-03 00:02:43.117775
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,49,2026-02-03 00:02:43.704225
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,49,2026-02-03 00:02:43.704225
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-03 00:02:43.704225
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-03 00:02:43.704225
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-03 00:02:43.704225
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-03 00:02:43.704225
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,49,2026-02-03 00:02:43.704225
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,0,50,2026-02-03 00:02:44.839654
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,50,2026-02-03 00:02:44.839654
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-03 00:02:44.839654
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-03 00:02:44.839654
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-03 00:02:44.839654
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-03 00:02:44.839654
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,50,2026-02-03 00:02:44.839654
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,0,51,2026-02-03 00:02:45.876582
ELEC-day2,0.0,19.15,19.16,326.0,326.0,0,0,0,0,0,0,0,51,2026-02-03 00:02:45.876582
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-03 00:02:45.876582
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-03 00:02:45.876582
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-03 00:02:45.876582
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-03 00:02:45.876582
ELEC-F,16.0,0.0,0.0,,,0,0,0,0,0,0,0,51,2026-02-03 00:02:45.876582
