news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-1,SELL_CHUL-2,BUY_CNCD-1,SELL_CNCD-1,BUY_COLB-1,SELL_COLB-1,SELL_LUIS-1,SELL_BOST-3
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,402,2026-02-01 11:59:19.097200,RITC,10.25,10.22,10.25,201700.0,200600.0,0,0,0,0,0,0,0,0,0
,,,,,,402,2026-02-01 11:59:19.097200,COMP,24.82,24.82,24.84,140100.0,141000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,403,2026-02-01 11:59:20.125316,RITC,10.25,10.23,10.25,203000.0,200600.0,0,0,0,0,0,0,0,0,0
,,,,,,403,2026-02-01 11:59:20.125316,COMP,24.82,24.81,24.82,140600.0,143100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,404,2026-02-01 11:59:21.160133,RITC,10.25,10.23,10.25,202800.0,198100.0,0,0,0,0,0,0,0,0,0
,,,,,,404,2026-02-01 11:59:21.160133,COMP,24.81,24.81,24.82,140600.0,143100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,405,2026-02-01 11:59:22.193618,RITC,10.25,10.23,10.25,199600.0,197400.0,0,0,0,0,0,0,0,0,0
,,,,,,405,2026-02-01 11:59:22.193618,COMP,24.81,24.81,24.82,140600.0,143100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,406,2026-02-01 11:59:23.225287,RITC,10.25,10.23,10.25,198300.0,197800.0,0,0,0,0,0,0,0,0,0
,,,,,,406,2026-02-01 11:59:23.225287,COMP,24.79,24.79,24.82,141200.0,142700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,407,2026-02-01 11:59:24.246679,RITC,10.25,10.23,10.25,199000.0,195600.0,0,0,0,0,0,0,0,0,0
,,,,,,407,2026-02-01 11:59:24.246679,COMP,24.79,24.79,24.82,141500.0,142700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,408,2026-02-01 11:59:25.281620,RITC,10.27,10.25,10.27,197800.0,195500.0,0,0,0,0,0,0,0,0,0
,,,,,,408,2026-02-01 11:59:25.281620,COMP,24.79,24.79,24.82,143500.0,143400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,409,2026-02-01 11:59:26.308735,RITC,10.27,10.26,10.27,196400.0,195500.0,0,0,0,0,0,0,0,0,0
,,,,,,409,2026-02-01 11:59:26.308735,COMP,24.78,24.78,24.82,146300.0,143400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,410,2026-02-01 11:59:27.346059,RITC,10.27,10.26,10.27,197100.0,195500.0,0,0,0,0,0,0,0,0,0
,,,,,,410,2026-02-01 11:59:27.346059,COMP,24.78,24.78,24.82,144700.0,144200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,411,2026-02-01 11:59:28.380401,RITC,10.28,10.26,10.28,195600.0,195700.0,0,0,0,0,0,0,0,0,0
,,,,,,411,2026-02-01 11:59:28.380401,COMP,24.78,24.74,24.78,143100.0,145800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,412,2026-02-01 11:59:29.406704,RITC,10.28,10.26,10.28,194900.0,195700.0,0,0,0,0,0,0,0,0,0
,,,,,,412,2026-02-01 11:59:29.406704,COMP,24.78,24.74,24.75,143100.0,145300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,413,2026-02-01 11:59:30.434369,RITC,10.29,10.28,10.29,195800.0,197100.0,0,0,0,0,0,0,0,0,0
,,,,,,413,2026-02-01 11:59:30.434369,COMP,24.78,24.74,24.75,143100.0,145100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,414,2026-02-01 11:59:31.449857,RITC,10.29,10.28,10.29,196800.0,197100.0,0,0,0,0,0,0,0,0,0
,,,,,,414,2026-02-01 11:59:31.449857,COMP,24.74,24.74,24.75,144700.0,143800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,415,2026-02-01 11:59:32.479178,RITC,10.29,10.28,10.29,196800.0,196800.0,0,0,0,0,0,0,0,0,0
,,,,,,415,2026-02-01 11:59:32.479178,COMP,24.74,24.74,24.75,144700.0,143700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,416,2026-02-01 11:59:33.496603,RITC,10.3,10.28,10.3,196800.0,197700.0,0,0,0,0,0,0,0,0,0
,,,,,,416,2026-02-01 11:59:33.496603,COMP,24.74,24.74,24.75,144700.0,142800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,417,2026-02-01 11:59:34.513446,RITC,10.33,10.28,10.33,196800.0,197600.0,0,0,0,0,0,0,0,0,0
,,,,,,417,2026-02-01 11:59:34.513446,COMP,24.73,24.73,24.75,144300.0,142800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,418,2026-02-01 11:59:35.532824,RITC,10.33,10.3,10.33,194700.0,197600.0,0,0,0,0,0,0,0,0,0
,,,,,,418,2026-02-01 11:59:35.532824,COMP,24.73,24.73,24.75,144300.0,143900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,419,2026-02-01 11:59:36.558977,RITC,10.33,10.3,10.33,195300.0,197600.0,0,0,0,0,0,0,0,0,0
,,,,,,419,2026-02-01 11:59:36.558977,COMP,24.73,24.73,24.75,144300.0,143700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,420,2026-02-01 11:59:37.591487,RITC,10.33,10.3,10.33,195600.0,196000.0,0,0,0,0,0,0,0,0,0
,,,,,,420,2026-02-01 11:59:37.591487,COMP,24.73,24.73,24.75,144300.0,143700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,421,2026-02-01 11:59:38.618737,RITC,10.33,10.3,10.33,192600.0,196500.0,0,0,0,0,0,0,0,0,0
,,,,,,421,2026-02-01 11:59:38.618737,COMP,24.72,24.72,24.75,143600.0,143700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,423,2026-02-01 11:59:39.646679,RITC,10.34,10.3,10.34,192600.0,193900.0,0,0,0,0,0,0,0,0,0
,,,,,,423,2026-02-01 11:59:39.646679,COMP,24.71,24.68,24.69,144400.0,142700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,424,2026-02-01 11:59:40.656640,RITC,10.34,10.3,10.34,192100.0,193900.0,0,0,0,0,0,0,0,0,0
,,,,,,424,2026-02-01 11:59:40.656640,COMP,24.71,24.68,24.69,144400.0,142300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,425,2026-02-01 11:59:41.676854,RITC,10.34,10.31,10.34,191100.0,193900.0,0,0,0,0,0,0,0,0,0
,,,,,,425,2026-02-01 11:59:41.676854,COMP,24.68,24.68,24.69,145600.0,143800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,426,2026-02-01 11:59:42.701648,RITC,10.34,10.31,10.34,188600.0,183300.0,0,0,0,0,0,0,0,0,0
,,,,,,426,2026-02-01 11:59:42.701648,COMP,24.68,24.68,24.69,145600.0,145600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,427,2026-02-01 11:59:43.737037,RITC,10.34,10.33,10.34,188300.0,172300.0,0,0,0,0,0,0,0,0,0
,,,,,,427,2026-02-01 11:59:43.737037,COMP,24.68,24.68,24.69,145600.0,146700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,428,2026-02-01 11:59:44.775667,RITC,10.34,10.33,10.34,188200.0,172300.0,0,0,0,0,0,0,0,0,0
,,,,,,428,2026-02-01 11:59:44.775667,COMP,24.67,24.67,24.69,145500.0,146400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,429,2026-02-01 11:59:45.816629,RITC,10.35,10.34,10.35,186100.0,155600.0,0,0,0,0,0,0,0,0,0
,,,,,,429,2026-02-01 11:59:45.816629,COMP,24.67,24.67,24.69,145800.0,146400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,430,2026-02-01 11:59:46.826926,RITC,10.35,10.35,10.36,186000.0,144700.0,0,0,0,0,0,0,0,0,0
,,,,,,430,2026-02-01 11:59:46.826926,COMP,24.64,24.64,24.69,148100.0,146400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,431,2026-02-01 11:59:47.846499,RITC,10.35,10.35,10.36,185200.0,144700.0,0,0,0,0,0,0,0,0,0
,,,,,,431,2026-02-01 11:59:47.846499,COMP,24.64,24.64,24.69,148100.0,146300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,432,2026-02-01 11:59:48.861833,RITC,10.36,10.35,10.36,185600.0,135800.0,0,0,0,0,0,0,0,0,0
,,,,,,432,2026-02-01 11:59:48.861833,COMP,24.64,24.64,24.69,148100.0,144200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,433,2026-02-01 11:59:49.901336,RITC,10.36,10.35,10.36,185300.0,125500.0,0,0,0,0,0,0,0,0,0
,,,,,,433,2026-02-01 11:59:49.901336,COMP,24.64,24.64,24.69,148100.0,143000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,434,2026-02-01 11:59:50.919566,RITC,10.36,10.35,10.36,182100.0,125500.0,0,0,0,0,0,0,0,0,0
,,,,,,434,2026-02-01 11:59:50.919566,COMP,24.64,24.64,24.67,148100.0,140300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,435,2026-02-01 11:59:51.949591,RITC,10.38,10.35,10.38,182100.0,106600.0,0,0,0,0,0,0,0,0,0
,,,,,,435,2026-02-01 11:59:51.949591,COMP,24.64,24.64,24.67,147000.0,140300.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,436,2026-02-01 11:59:52.980646,RITC,10.39,10.35,10.39,181900.0,95600.0,0,0,0,0,0,0,0,0,0
,,,,,,436,2026-02-01 11:59:52.980646,COMP,24.64,24.63,24.64,148000.0,139000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,437,2026-02-01 11:59:54.011496,RITC,10.39,10.35,10.39,181500.0,95600.0,0,0,0,0,0,0,0,0,0
,,,,,,437,2026-02-01 11:59:54.011496,COMP,24.63,24.63,24.64,149700.0,139000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,438,2026-02-01 11:59:55.032892,RITC,10.39,10.36,10.39,185500.0,95600.0,0,0,0,0,0,0,0,0,0
,,,,,,438,2026-02-01 11:59:55.032892,COMP,24.62,24.62,24.64,149700.0,139000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,439,2026-02-01 11:59:56.082549,RITC,10.39,10.37,10.39,187200.0,95600.0,0,0,0,0,0,0,0,0,0
,,,,,,439,2026-02-01 11:59:56.082549,COMP,24.62,24.62,24.64,149400.0,139000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,440,2026-02-01 11:59:57.113564,RITC,10.43,10.37,10.43,189800.0,95200.0,0,0,0,0,0,0,0,0,0
,,,,,,440,2026-02-01 11:59:57.113564,COMP,24.61,24.61,24.64,150700.0,139000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,441,2026-02-01 11:59:58.136515,RITC,10.43,10.4,10.43,191700.0,95200.0,0,0,0,0,0,0,0,0,0
,,,,,,441,2026-02-01 11:59:58.136515,COMP,24.59,24.59,24.64,154200.0,139000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,442,2026-02-01 11:59:59.166440,RITC,10.44,10.4,10.44,192100.0,94100.0,0,0,0,0,0,0,0,0,0
,,,,,,442,2026-02-01 11:59:59.166440,COMP,24.59,24.59,24.63,154200.0,137200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,443,2026-02-01 12:00:00.195642,RITC,10.45,10.44,10.45,194000.0,93500.0,0,0,0,0,0,0,0,0,0
,,,,,,443,2026-02-01 12:00:00.195642,COMP,24.58,24.58,24.62,153500.0,136000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,444,2026-02-01 12:00:01.233895,RITC,10.45,10.45,10.46,193400.0,92800.0,0,0,0,0,0,0,0,0,0
,,,,,,444,2026-02-01 12:00:01.233895,COMP,24.58,24.56,24.58,154300.0,135400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,445,2026-02-01 12:00:02.286640,RITC,10.46,10.47,10.49,193800.0,93300.0,0,0,0,0,0,0,0,0,0
,,,,,,445,2026-02-01 12:00:02.286640,COMP,24.54,24.54,24.58,153300.0,135400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,446,2026-02-01 12:00:03.345524,RITC,10.49,10.49,10.51,191900.0,95000.0,0,0,0,0,0,0,0,0,0
,,,,,,446,2026-02-01 12:00:03.345524,COMP,24.54,24.54,24.58,153300.0,135400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,447,2026-02-01 12:00:04.390278,RITC,10.49,10.5,10.51,193400.0,95000.0,0,0,0,0,0,0,0,0,0
,,,,,,447,2026-02-01 12:00:04.390278,COMP,24.54,24.53,24.54,150700.0,137500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,448,2026-02-01 12:00:05.416278,RITC,10.54,10.5,10.54,193400.0,96100.0,0,0,0,0,0,0,0,0,0
,,,,,,448,2026-02-01 12:00:05.416278,COMP,24.54,24.53,24.54,150700.0,136600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,449,2026-02-01 12:00:06.452486,RITC,10.54,10.52,10.54,196100.0,96100.0,0,0,0,0,0,0,0,0,0
,,,,,,449,2026-02-01 12:00:06.452486,COMP,24.53,24.53,24.54,150700.0,136600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,450,2026-02-01 12:00:07.479923,RITC,10.54,10.52,10.54,196100.0,93600.0,0,0,0,0,0,0,0,0,0
,,,,,,450,2026-02-01 12:00:07.479923,COMP,24.53,24.53,24.54,150700.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,451,2026-02-01 12:00:08.513465,RITC,10.52,10.52,10.54,197300.0,93600.0,0,0,0,0,0,0,0,0,0
,,,,,,451,2026-02-01 12:00:08.513465,COMP,24.53,24.53,24.54,150700.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,452,2026-02-01 12:00:09.532444,RITC,10.54,10.52,10.54,197300.0,93600.0,0,0,0,0,0,0,0,0,0
,,,,,,452,2026-02-01 12:00:09.532444,COMP,24.53,24.53,24.54,148100.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,453,2026-02-01 12:00:10.561913,RITC,10.54,10.52,10.54,195600.0,103300.0,0,0,0,0,0,0,0,0,0
,,,,,,453,2026-02-01 12:00:10.561913,COMP,24.52,24.52,24.54,149200.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,454,2026-02-01 12:00:11.604871,RITC,10.54,10.52,10.54,195600.0,103300.0,0,0,0,0,0,0,0,0,0
,,,,,,454,2026-02-01 12:00:11.604871,COMP,24.52,24.52,24.54,146900.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,455,2026-02-01 12:00:12.625988,RITC,10.54,10.52,10.54,195000.0,122600.0,0,0,0,0,0,0,0,0,0
,,,,,,455,2026-02-01 12:00:12.625988,COMP,24.5,24.5,24.54,145300.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,456,2026-02-01 12:00:13.664250,RITC,10.54,10.52,10.54,194700.0,130200.0,0,0,0,0,0,0,0,0,0
,,,,,,456,2026-02-01 12:00:13.664250,COMP,24.48,24.48,24.54,144500.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,457,2026-02-01 12:00:14.692908,RITC,10.54,10.52,10.53,193600.0,141100.0,0,0,0,0,0,0,0,0,0
,,,,,,457,2026-02-01 12:00:14.692908,COMP,24.48,24.47,24.48,144800.0,137700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,458,2026-02-01 12:00:15.735753,RITC,10.53,10.52,10.53,192000.0,141100.0,0,0,0,0,0,0,0,0,0
,,,,,,458,2026-02-01 12:00:15.735753,COMP,24.48,24.47,24.48,144800.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,459,2026-02-01 12:00:16.766707,RITC,10.53,10.53,10.54,192600.0,140300.0,0,0,0,0,0,0,0,0,0
,,,,,,459,2026-02-01 12:00:16.766707,COMP,24.47,24.47,24.48,144300.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,460,2026-02-01 12:00:17.816359,RITC,10.53,10.52,10.53,192000.0,151900.0,0,0,0,0,0,0,0,0,0
,,,,,,460,2026-02-01 12:00:17.816359,COMP,24.46,24.46,24.48,144900.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,461,2026-02-01 12:00:18.831666,RITC,10.52,10.52,10.53,191500.0,151900.0,0,0,0,0,0,0,0,0,0
,,,,,,461,2026-02-01 12:00:18.831666,COMP,24.44,24.44,24.48,142400.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,463,2026-02-01 12:00:19.851588,RITC,10.55,10.51,10.55,193600.0,131700.0,0,0,0,0,0,0,0,0,0
,,,,,,463,2026-02-01 12:00:19.851588,COMP,24.44,24.44,24.48,142300.0,136500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,464,2026-02-01 12:00:20.881529,RITC,10.55,10.51,10.52,193600.0,151200.0,0,0,0,0,0,0,0,0,0
,,,,,,464,2026-02-01 12:00:20.881529,COMP,24.44,24.44,24.48,142300.0,137600.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,465,2026-02-01 12:00:21.906572,RITC,10.5,10.5,10.52,195300.0,160600.0,0,0,0,0,0,0,0,0,0
,,,,,,465,2026-02-01 12:00:21.906572,COMP,24.44,24.44,24.48,143500.0,138900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,466,2026-02-01 12:00:22.935061,RITC,10.5,10.5,10.51,194400.0,171500.0,0,0,0,0,0,0,0,0,0
,,,,,,466,2026-02-01 12:00:22.935061,COMP,24.44,24.44,24.46,143500.0,137200.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,467,2026-02-01 12:00:23.960791,RITC,10.5,10.5,10.51,194800.0,179500.0,0,0,0,0,0,0,0,0,0
,,,,,,467,2026-02-01 12:00:23.960791,COMP,24.44,24.44,24.46,143500.0,138100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,468,2026-02-01 12:00:24.985103,RITC,10.49,10.49,10.51,192300.0,179500.0,0,0,0,0,0,0,0,0,0
,,,,,,468,2026-02-01 12:00:24.985103,COMP,24.44,24.44,24.46,142300.0,138100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,469,2026-02-01 12:00:26.013383,RITC,10.51,10.48,10.51,194700.0,190000.0,0,0,0,0,0,0,0,0,0
,,,,,,469,2026-02-01 12:00:26.013383,COMP,24.43,24.43,24.46,140100.0,139000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,470,2026-02-01 12:00:27.051373,RITC,10.51,10.48,10.49,194400.0,189400.0,0,0,0,0,0,0,0,0,0
,,,,,,470,2026-02-01 12:00:27.051373,COMP,24.43,24.4,24.41,141800.0,137100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,471,2026-02-01 12:00:28.077047,RITC,10.48,10.48,10.49,194500.0,189400.0,0,0,0,0,0,0,0,0,0
,,,,,,471,2026-02-01 12:00:28.077047,COMP,24.43,24.4,24.41,141800.0,137500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,472,2026-02-01 12:00:29.104969,RITC,10.47,10.47,10.49,192900.0,189400.0,0,0,0,0,0,0,0,0,0
,,,,,,472,2026-02-01 12:00:29.104969,COMP,24.43,24.4,24.41,141800.0,138800.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,473,2026-02-01 12:00:30.132675,RITC,10.47,10.47,10.48,192300.0,189200.0,0,0,0,0,0,0,0,0,0
,,,,,,473,2026-02-01 12:00:30.132675,COMP,24.4,24.4,24.41,143000.0,139400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,474,2026-02-01 12:00:31.156850,RITC,10.47,10.47,10.48,194100.0,192100.0,0,0,0,0,0,0,0,0,0
,,,,,,474,2026-02-01 12:00:31.156850,COMP,24.39,24.39,24.41,137200.0,139400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,475,2026-02-01 12:00:32.179984,RITC,10.47,10.47,10.48,194100.0,192500.0,0,0,0,0,0,0,0,0,0
,,,,,,475,2026-02-01 12:00:32.179984,COMP,24.31,24.3,24.31,121600.0,140500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,476,2026-02-01 12:00:33.206708,RITC,10.47,10.47,10.48,194100.0,192000.0,0,0,0,0,0,0,0,0,0
,,,,,,476,2026-02-01 12:00:33.206708,COMP,24.29,24.29,24.31,115800.0,140500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,477,2026-02-01 12:00:34.229109,RITC,10.45,10.45,10.48,194300.0,192000.0,0,0,0,0,0,0,0,0,0
,,,,,,477,2026-02-01 12:00:34.229109,COMP,24.29,24.29,24.31,108000.0,140500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,478,2026-02-01 12:00:35.256702,RITC,10.45,10.47,10.48,191600.0,192000.0,0,0,0,0,0,0,0,0,0
,,,,,,478,2026-02-01 12:00:35.256702,COMP,24.29,24.25,24.27,102000.0,144400.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,479,2026-02-01 12:00:36.287052,RITC,10.48,10.47,10.48,191300.0,192600.0,0,0,0,0,0,0,0,0,0
,,,,,,479,2026-02-01 12:00:36.287052,COMP,24.29,24.25,24.27,102000.0,144700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,480,2026-02-01 12:00:37.306716,RITC,10.48,10.47,10.48,192200.0,192600.0,0,0,0,0,0,0,0,0,0
,,,,,,480,2026-02-01 12:00:37.306716,COMP,24.25,24.21,24.26,95600.0,145000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Liquidity Risk Case - practice server,Good Luck!,481,2026-02-01 12:00:38.340910,RITC,10.48,10.47,10.48,192900.0,192600.0,0,0,0,0,0,0,0,0,0
