ticker,last_price,bid_price,ask_price,SELL_UOTB-T1,SELL_ANON,BUY_ANON,SELL_UOTB-P,BUY_UOTB-D,SELL_BABS-P,SELL_UOTB-D,BUY_UOTB-P,tick,timestamp
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,33,2026-02-04 16:40:37.082021
NG,2.32,2.3,2.34,800000.0,800000.0,0,0,0,0,0,0,34,2026-02-04 16:40:38.132936
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:40:38.132936
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:40:38.132936
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,34,2026-02-04 16:40:38.132936
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:40:38.132936
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:40:38.132936
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,34,2026-02-04 16:40:38.132936
NG,2.3,2.28,2.32,800000.0,800000.0,0,0,0,0,0,0,35,2026-02-04 16:40:39.178455
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:40:39.178455
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:40:39.178455
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,35,2026-02-04 16:40:39.178455
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:40:39.178455
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:40:39.178455
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,35,2026-02-04 16:40:39.178455
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,36,2026-02-04 16:40:40.227187
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:40:40.227187
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:40:40.227187
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,36,2026-02-04 16:40:40.227187
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:40:40.227187
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:40:40.227187
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,36,2026-02-04 16:40:40.227187
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,37,2026-02-04 16:40:41.343087
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:40:41.343087
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:40:41.343087
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,37,2026-02-04 16:40:41.343087
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:40:41.343087
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:40:41.343087
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,37,2026-02-04 16:40:41.343087
NG,2.28,2.26,2.3,800000.0,800000.0,0,0,0,0,0,0,38,2026-02-04 16:40:41.871779
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:40:41.871779
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:40:41.871779
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,38,2026-02-04 16:40:41.871779
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:40:41.871779
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:40:41.871779
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,38,2026-02-04 16:40:41.871779
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,39,2026-02-04 16:40:42.994174
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:40:42.994174
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:40:42.994174
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,39,2026-02-04 16:40:42.994174
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:40:42.994174
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:40:42.994174
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,39,2026-02-04 16:40:42.994174
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,40,2026-02-04 16:40:44.048412
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:40:44.048412
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:40:44.048412
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,40,2026-02-04 16:40:44.048412
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:40:44.048412
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:40:44.048412
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,40,2026-02-04 16:40:44.048412
NG,2.28,2.26,2.3,800000.0,800000.0,0,0,0,0,0,0,41,2026-02-04 16:40:45.113263
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:40:45.113263
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:40:45.113263
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,41,2026-02-04 16:40:45.113263
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:40:45.113263
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:40:45.113263
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,41,2026-02-04 16:40:45.113263
NG,2.28,2.26,2.3,800000.0,800000.0,0,0,0,0,0,0,42,2026-02-04 16:40:46.165507
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:40:46.165507
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:40:46.165507
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,42,2026-02-04 16:40:46.165507
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:40:46.165507
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:40:46.165507
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,42,2026-02-04 16:40:46.165507
NG,2.28,2.26,2.3,800000.0,800000.0,0,0,0,0,0,0,43,2026-02-04 16:40:47.201178
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:40:47.201178
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:40:47.201178
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,43,2026-02-04 16:40:47.201178
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:40:47.201178
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:40:47.201178
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,43,2026-02-04 16:40:47.201178
NG,2.29,2.27,2.31,800000.0,800000.0,0,0,0,0,0,0,44,2026-02-04 16:40:48.234863
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:40:48.234863
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:40:48.234863
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,44,2026-02-04 16:40:48.234863
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:40:48.234863
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:40:48.234863
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,44,2026-02-04 16:40:48.234863
NG,2.28,2.26,2.3,800000.0,800000.0,0,0,0,0,0,0,45,2026-02-04 16:40:49.309574
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:40:49.309574
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:40:49.309574
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,45,2026-02-04 16:40:49.309574
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:40:49.309574
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:40:49.309574
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,45,2026-02-04 16:40:49.309574
NG,2.26,2.24,2.28,800000.0,800000.0,0,0,0,0,0,0,46,2026-02-04 16:40:49.888585
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:40:49.888585
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:40:49.888585
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,46,2026-02-04 16:40:49.888585
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:40:49.888585
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:40:49.888585
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,46,2026-02-04 16:40:49.888585
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,47,2026-02-04 16:40:51.066452
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 16:40:51.066452
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 16:40:51.066452
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,47,2026-02-04 16:40:51.066452
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 16:40:51.066452
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 16:40:51.066452
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,47,2026-02-04 16:40:51.066452
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,48,2026-02-04 16:40:52.115025
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 16:40:52.115025
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 16:40:52.115025
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,48,2026-02-04 16:40:52.115025
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 16:40:52.115025
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 16:40:52.115025
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,48,2026-02-04 16:40:52.115025
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,49,2026-02-04 16:40:53.167412
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 16:40:53.167412
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 16:40:53.167412
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,49,2026-02-04 16:40:53.167412
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 16:40:53.167412
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 16:40:53.167412
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,49,2026-02-04 16:40:53.167412
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,50,2026-02-04 16:40:54.280497
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 16:40:54.280497
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 16:40:54.280497
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,50,2026-02-04 16:40:54.280497
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 16:40:54.280497
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 16:40:54.280497
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,50,2026-02-04 16:40:54.280497
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,51,2026-02-04 16:40:54.884437
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 16:40:54.884437
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 16:40:54.884437
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,51,2026-02-04 16:40:54.884437
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 16:40:54.884437
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 16:40:54.884437
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,51,2026-02-04 16:40:54.884437
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,52,2026-02-04 16:40:56.017816
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 16:40:56.017816
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 16:40:56.017816
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,52,2026-02-04 16:40:56.017816
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 16:40:56.017816
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 16:40:56.017816
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,52,2026-02-04 16:40:56.017816
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,53,2026-02-04 16:40:57.054243
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 16:40:57.054243
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 16:40:57.054243
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,53,2026-02-04 16:40:57.054243
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 16:40:57.054243
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 16:40:57.054243
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,53,2026-02-04 16:40:57.054243
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,54,2026-02-04 16:40:58.092384
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 16:40:58.092384
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 16:40:58.092384
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,54,2026-02-04 16:40:58.092384
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 16:40:58.092384
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 16:40:58.092384
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,54,2026-02-04 16:40:58.092384
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,55,2026-02-04 16:40:59.134206
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 16:40:59.134206
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 16:40:59.134206
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,55,2026-02-04 16:40:59.134206
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 16:40:59.134206
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 16:40:59.134206
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,55,2026-02-04 16:40:59.134206
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,56,2026-02-04 16:41:00.169454
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 16:41:00.169454
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 16:41:00.169454
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,56,2026-02-04 16:41:00.169454
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 16:41:00.169454
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 16:41:00.169454
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,56,2026-02-04 16:41:00.169454
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,57,2026-02-04 16:41:01.211425
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 16:41:01.211425
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 16:41:01.211425
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,57,2026-02-04 16:41:01.211425
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 16:41:01.211425
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 16:41:01.211425
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,57,2026-02-04 16:41:01.211425
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,58,2026-02-04 16:41:02.248727
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 16:41:02.248727
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 16:41:02.248727
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,58,2026-02-04 16:41:02.248727
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 16:41:02.248727
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 16:41:02.248727
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,58,2026-02-04 16:41:02.248727
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,59,2026-02-04 16:41:03.306595
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 16:41:03.306595
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 16:41:03.306595
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,59,2026-02-04 16:41:03.306595
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 16:41:03.306595
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 16:41:03.306595
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,59,2026-02-04 16:41:03.306595
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,60,2026-02-04 16:41:03.987925
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 16:41:03.987925
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 16:41:03.987925
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,60,2026-02-04 16:41:03.987925
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 16:41:03.987925
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 16:41:03.987925
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,60,2026-02-04 16:41:03.987925
NG,2.25,2.23,2.27,800000.0,800000.0,0,0,0,0,0,0,61,2026-02-04 16:41:05.217766
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 16:41:05.217766
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 16:41:05.217766
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,61,2026-02-04 16:41:05.217766
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 16:41:05.217766
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 16:41:05.217766
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,61,2026-02-04 16:41:05.217766
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,62,2026-02-04 16:41:06.336498
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 16:41:06.336498
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 16:41:06.336498
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,62,2026-02-04 16:41:06.336498
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 16:41:06.336498
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 16:41:06.336498
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,62,2026-02-04 16:41:06.336498
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,63,2026-02-04 16:41:07.457051
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 16:41:07.457051
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 16:41:07.457051
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,63,2026-02-04 16:41:07.457051
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 16:41:07.457051
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 16:41:07.457051
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,63,2026-02-04 16:41:07.457051
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,64,2026-02-04 16:41:08.000200
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 16:41:08.000200
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 16:41:08.000200
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,64,2026-02-04 16:41:08.000200
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 16:41:08.000200
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 16:41:08.000200
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,64,2026-02-04 16:41:08.000200
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,65,2026-02-04 16:41:09.124279
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 16:41:09.124279
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 16:41:09.124279
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,65,2026-02-04 16:41:09.124279
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 16:41:09.124279
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 16:41:09.124279
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,65,2026-02-04 16:41:09.124279
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,66,2026-02-04 16:41:10.156833
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 16:41:10.156833
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 16:41:10.156833
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,66,2026-02-04 16:41:10.156833
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 16:41:10.156833
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 16:41:10.156833
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,66,2026-02-04 16:41:10.156833
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,67,2026-02-04 16:41:11.206353
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 16:41:11.206353
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 16:41:11.206353
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,67,2026-02-04 16:41:11.206353
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 16:41:11.206353
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 16:41:11.206353
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,67,2026-02-04 16:41:11.206353
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,68,2026-02-04 16:41:12.244688
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 16:41:12.244688
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 16:41:12.244688
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,68,2026-02-04 16:41:12.244688
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 16:41:12.244688
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 16:41:12.244688
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,68,2026-02-04 16:41:12.244688
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,69,2026-02-04 16:41:13.291398
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 16:41:13.291398
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 16:41:13.291398
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,69,2026-02-04 16:41:13.291398
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 16:41:13.291398
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 16:41:13.291398
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,69,2026-02-04 16:41:13.291398
NG,2.23,2.21,2.25,800000.0,800000.0,0,0,0,0,0,0,70,2026-02-04 16:41:14.343118
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 16:41:14.343118
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 16:41:14.343118
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,70,2026-02-04 16:41:14.343118
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 16:41:14.343118
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 16:41:14.343118
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,70,2026-02-04 16:41:14.343118
NG,2.24,2.22,2.26,800000.0,800000.0,0,0,0,0,0,0,71,2026-02-04 16:41:15.385345
