ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-3,SELL_WRSW-3,BUY_UEBR-2,BUY_GIOT-3,SELL_WRSW-5,BUY_LUIS-1,SELL_UOTB-2,SELL_DUBL-5,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_WRSW-6,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_WRSW-6,SELL_COLA-3,BUY_WRSW-5,SELL_CNCD-1,BUY_CNCD-1,BUY_COLA-1,BUY_WRSW-4,SELL_UOTB-3,SELL_HECM-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_DUBL-5,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_UEBR-2,SELL_CAMN-1,SELL_WRSW-4,BUY_HECM-3,SELL_BRCH-2,tick,timestamp
WNTR,26.27,26.23,26.26,1376500.0,2000.0,6000.0,,,1242600.0,5230.0,1511.0,1500.0,4728.0,,689.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 10:52:19.309177
SPNG,23.54,23.29,23.53,4500.0,6537.0,1576300.0,496.0,4500.0,1355300.0,679.0,6000.0,496.0,4000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 10:52:20.372130
SMMR,23.72,23.69,23.72,1500.0,5775.0,1836400.0,,4500.0,1617900.0,,6000.0,1708.0,2000.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 10:52:20.372130
ATMN,24.66,24.44,24.46,1500.0,5000.0,2013500.0,955.0,,2329200.0,,1090.0,,,,6000.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 10:52:20.372130
WNTR,26.27,26.24,26.26,3000.0,4728.0,1214100.0,1662.0,4500.0,1163000.0,770.0,3719.0,1662.0,4000.0,2000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 10:52:20.372130
SPNG,23.54,23.3,23.54,6537.0,1500.0,2199200.0,1614300.0,6000.0,3000.0,992.0,4000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 10:52:20.966039
SMMR,23.81,23.81,23.82,5775.0,4500.0,1490900.0,1944700.0,6000.0,1500.0,,2000.0,1879.0,740.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 10:52:20.966039
ATMN,24.27,24.35,24.38,,1500.0,2563000.0,1539800.0,1090.0,3000.0,,,,,136.0,610.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 10:52:20.966039
WNTR,26.47,26.25,26.27,4728.0,4500.0,1019300.0,1503200.0,3719.0,,1813.0,2000.0,1813.0,770.0,,729.0,2000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 10:52:20.966039
SPNG,23.54,23.33,23.51,7500.0,2000.0,1718400.0,957.0,7500.0,679.0,1285700.0,6000.0,957.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 10:52:22.080436
SMMR,23.84,23.82,23.84,4500.0,,1490900.0,845.0,,,2029800.0,,845.0,2000.0,740.0,5775.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 10:52:22.080436
ATMN,24.5,24.5,24.51,4500.0,2000.0,1852700.0,1893.0,1500.0,710.0,1688400.0,,1893.0,,,,590.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 10:52:22.080436
WNTR,26.19,26.29,26.31,1500.0,2000.0,1314300.0,823.0,1500.0,,1664900.0,,,2000.0,,4728.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 10:52:22.080436
SPNG,23.52,23.35,23.5,12000.0,1537.0,2000.0,957.0,771800.0,639.0,3000.0,1758800.0,6000.0,957.0,2000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 10:52:23.156971
SMMR,23.7,23.7,23.74,,1650.0,,,2184300.0,630.0,1500.0,2065300.0,,,2000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 10:52:23.156971
ATMN,24.23,24.23,24.51,,,,,2734900.0,,,1688400.0,,1893.0,2000.0,710.0,41.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 10:52:23.156971
WNTR,26.16,26.2,26.26,1500.0,5000.0,,,1573000.0,689.0,3000.0,1239800.0,6000.0,823.0,2000.0,770.0,5000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 10:52:23.156971
SPNG,23.13,23.37,23.47,2000.0,3000.0,679.0,439.0,2037700.0,4000.0,5000.0,4500.0,626.0,1296300.0,6000.0,957.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 10:52:24.220558
SMMR,23.69,23.65,23.69,,,740.0,1650.0,2208500.0,2000.0,,6000.0,740.0,1454800.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 10:52:24.220558
ATMN,24.24,24.23,24.24,,,,,2734900.0,2000.0,7529.0,4500.0,,1305600.0,6000.0,1893.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 10:52:24.220558
WNTR,26.26,26.25,26.26,,,689.0,,1868300.0,2000.0,,4500.0,770.0,1244000.0,6000.0,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 10:52:24.220558
SPNG,23.13,23.39,23.45,10500.0,5000.0,2000.0,1368100.0,9000.0,7731.0,4000.0,751000.0,957.0,626.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 10:52:25.288897
SMMR,23.84,23.84,23.85,7500.0,,2000.0,1581900.0,,,2000.0,2137400.0,,,740.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 10:52:25.288897
ATMN,24.51,24.27,24.51,,,2000.0,2413900.0,,2024.0,2000.0,1962400.0,1893.0,,546.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 10:52:25.288897
WNTR,26.3,26.3,26.31,1500.0,,2000.0,1571800.0,3000.0,,4000.0,1338200.0,823.0,729.0,770.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 10:52:25.288897
SPNG,23.47,23.34,23.46,1500.0,5000.0,639.0,2000.0,2112900.0,7731.0,1500.0,679.0,2000.0,1495700.0,957.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 10:52:26.387767
SMMR,23.64,23.71,23.83,1500.0,5000.0,740.0,,2052500.0,,,630.0,4000.0,1794800.0,,500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 10:52:26.387767
ATMN,24.66,24.37,24.45,6000.0,5000.0,710.0,2000.0,1579600.0,,1500.0,,,2254600.0,,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 10:52:26.387767
WNTR,26.3,26.23,26.25,6000.0,7730.0,770.0,,983000.0,5000.0,6000.0,729.0,4000.0,1073900.0,823.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 10:52:26.387767
SPNG,23.49,23.52,23.57,1511400.0,6000.0,4000.0,5000.0,639.0,2249200.0,957.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 10:52:27.453148
SMMR,23.86,23.73,23.76,1228900.0,6000.0,,8371.0,740.0,1693200.0,,6000.0,3000.0,6000.0,537.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 10:52:27.453148
ATMN,24.23,24.26,24.42,2050500.0,1500.0,4000.0,5000.0,647.0,1562200.0,,,6000.0,6000.0,670.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 10:52:27.453148
WNTR,26.29,26.29,26.31,1093100.0,3000.0,2000.0,7730.0,770.0,1511000.0,823.0,6000.0,,,729.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 10:52:27.453148
SPNG,23.53,23.52,23.54,1511400.0,679.0,6000.0,4000.0,5000.0,6000.0,2144800.0,535.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 10:52:28.012355
SMMR,23.76,23.74,23.75,1588200.0,740.0,3000.0,2000.0,3371.0,,1788200.0,646.0,2000.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 10:52:28.012355
ATMN,24.19,24.28,24.42,2458800.0,,1500.0,2000.0,,,931700.0,670.0,2000.0,10500.0,745.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 10:52:28.012355
WNTR,26.26,26.26,26.31,1087200.0,770.0,4500.0,2000.0,7730.0,,1511000.0,729.0,4000.0,,,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 10:52:28.012355
SPNG,23.36,23.49,23.52,4500.0,6000.0,679.0,2681.0,4000.0,1255500.0,3000.0,500.0,1917500.0,626.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 10:52:29.092150
SMMR,23.86,23.71,23.8,1500.0,6000.0,723.0,1926.0,,1804800.0,1500.0,,2029100.0,740.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 10:52:29.092150
ATMN,24.43,24.43,24.46,1500.0,,556.0,,4000.0,2195500.0,,6000.0,1771500.0,,745.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 10:52:29.092150
WNTR,26.27,26.27,26.3,7500.0,6000.0,770.0,7730.0,4000.0,680900.0,3000.0,,1336800.0,617.0,,4000.0,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 10:52:29.092150
SPNG,23.05,23.02,23.05,2808600.0,1485200.0,7500.0,6000.0,679.0,2000.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 10:52:30.162784
SMMR,23.68,23.69,23.78,2292900.0,1121900.0,7500.0,,740.0,2000.0,1500.0,1140.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 10:52:30.162784
ATMN,24.47,24.47,24.49,2060400.0,1749000.0,,,660.0,4000.0,,426.0,6000.0,710.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 10:52:30.162784
WNTR,26.21,26.26,26.27,1163800.0,1078600.0,7500.0,,617.0,4000.0,1500.0,,2000.0,770.0,6000.0,11230.0,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 10:52:30.162784
SPNG,23.05,23.02,23.05,2304300.0,552.0,2000.0,1814600.0,679.0,4500.0,2000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 10:52:31.234669
SMMR,23.84,23.73,23.78,1676600.0,615.0,,1799300.0,,4500.0,2000.0,7500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 10:52:31.234669
ATMN,24.32,24.29,24.32,2445300.0,,4000.0,1530600.0,660.0,1500.0,4000.0,,6000.0,426.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 10:52:31.234669
WNTR,26.22,26.23,26.24,1163800.0,770.0,4000.0,1490600.0,736.0,3000.0,2000.0,1500.0,,,11230.0,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 10:52:31.234669
SPNG,23.58,23.45,23.48,4500.0,5000.0,1714100.0,552.0,2000.0,6000.0,1500.0,2014000.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 10:52:32.293591
SMMR,23.87,23.74,23.86,6000.0,5000.0,1448500.0,725.0,2000.0,,1500.0,1793800.0,,6000.0,342.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 10:52:32.293591
ATMN,24.19,24.2,24.23,1500.0,,2321700.0,657.0,2000.0,6000.0,1500.0,2024300.0,,,,710.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 10:52:32.293591
WNTR,26.24,26.24,26.25,1500.0,11230.0,1168100.0,,4000.0,528.0,3000.0,1383400.0,2000.0,6000.0,,770.0,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 10:52:32.293591
SPNG,23.43,23.44,23.64,1500.0,5000.0,1868100.0,4000.0,644.0,3000.0,2000.0,2006200.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 10:52:33.386961
SMMR,23.77,23.76,23.77,9000.0,,1454500.0,2000.0,,1500.0,,1707700.0,6000.0,342.0,643.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 10:52:33.386961
ATMN,24.15,24.18,24.22,4500.0,12000.0,1433600.0,2000.0,657.0,7500.0,,1570300.0,,,710.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 10:52:33.386961
WNTR,26.25,26.24,26.25,,11230.0,1199000.0,4000.0,683.0,,2000.0,1556900.0,6000.0,,770.0,528.0,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 10:52:33.386961
SPNG,23.39,23.39,23.47,2110900.0,4000.0,6000.0,6000.0,5821.0,679.0,2000.0,1532300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-06 10:52:34.465917
SMMR,23.72,23.64,23.7,2280600.0,2000.0,,,,740.0,2000.0,1723300.0,342.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-06 10:52:34.465917
ATMN,24.24,24.22,24.24,1321200.0,4000.0,,6000.0,6000.0,,2000.0,1674000.0,,6000.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-06 10:52:34.465917
WNTR,26.24,26.24,26.25,1199000.0,6000.0,6000.0,,528.0,770.0,,1662900.0,,,11230.0,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-06 10:52:34.465917
SPNG,23.39,23.41,23.45,5000.0,1500.0,4000.0,2013600.0,6000.0,2000.0,679.0,3332.0,1316400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-06 10:52:35.528169
SMMR,23.77,23.66,23.68,,6000.0,4000.0,1687100.0,1500.0,4000.0,,342.0,1590700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-06 10:52:35.528169
ATMN,24.55,24.32,24.48,5000.0,6000.0,6000.0,1431100.0,,,,5000.0,2252000.0,710.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-06 10:52:35.528169
WNTR,26.32,26.25,26.27,11230.0,1500.0,6000.0,1199000.0,1500.0,,770.0,,1519500.0,,528.0,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-06 10:52:35.528169
SPNG,23.38,23.3,23.33,2232800.0,6000.0,2000.0,12000.0,748600.0,5821.0,679.0,2000.0,3332.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-06 10:52:36.084192
SMMR,23.62,23.64,23.67,2094900.0,,2000.0,3000.0,1240800.0,6000.0,740.0,4000.0,342.0,1500.0,725.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-06 10:52:36.084192
ATMN,24.3,24.3,24.55,1290200.0,6000.0,4000.0,,2364300.0,,,,,3000.0,,9350.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-06 10:52:36.084192
WNTR,26.32,26.25,26.32,1116300.0,6000.0,4000.0,,1682400.0,,736.0,,,1500.0,770.0,11230.0,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-06 10:52:36.084192
SPNG,23.57,23.57,23.59,5000.0,1500.0,1996800.0,6000.0,2000.0,7570.0,2006200.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-06 10:52:37.221555
SMMR,23.67,23.7,23.76,,7500.0,1612400.0,,2000.0,342.0,1360900.0,725.0,3000.0,740.0,6000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-06 10:52:37.221555
ATMN,24.38,24.32,24.37,10285.0,4500.0,1143600.0,6000.0,4000.0,5000.0,1906600.0,710.0,4500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-06 10:52:37.221555
WNTR,26.36,26.28,26.33,10369.0,4500.0,897600.0,6000.0,4000.0,,1653800.0,770.0,1500.0,,,,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-06 10:52:37.221555
SPNG,23.51,23.46,23.51,6000.0,5000.0,679.0,1548200.0,6000.0,2000.0,4500.0,1682400.0,5750.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-06 10:52:38.282741
SMMR,23.79,23.79,23.8,4500.0,5000.0,740.0,1729000.0,,2000.0,,1913300.0,98.0,6000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-06 10:52:38.282741
ATMN,24.37,24.35,24.37,9000.0,10285.0,710.0,856200.0,6000.0,2000.0,6000.0,1649400.0,5000.0,,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-06 10:52:38.282741
WNTR,26.35,26.33,26.35,6000.0,10369.0,770.0,807000.0,6000.0,4000.0,3000.0,1581000.0,,,,823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-06 10:52:38.282741
