ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-1,BUY_UEBR-1,BUY_CHUL-1,BUY_BRCH-1,BUY_LAVL-1,SELL_CALG-1,SELL_GIOT-3,SELL_CHUL-4,SELL_LAVL-1,BUY_GIOT-3,BUY_CHUL-4,SELL_UEBR-1,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,SELL_COLA-1,BUY_CALG-1,BUY_COLA-1,SELL_BRCH-1,BUY_WRSW-4,SELL_LUIS-1,SELL_WRSW-4,SELL_CHUL-1,BUY_LUIS-1,tick,timestamp
WNTR,24.97,24.96,24.97,2380700.0,2249700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2026-02-06 01:15:02.888566
SPNG,24.53,24.53,25.0,2315500.0,2230600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2026-02-06 01:15:03.941655
SMMR,25.7,25.7,25.86,1984800.0,1994200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2026-02-06 01:15:03.941655
ATMN,26.38,26.38,26.54,2365000.0,2046300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2026-02-06 01:15:03.941655
WNTR,24.97,24.96,24.97,2313700.0,2249700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2026-02-06 01:15:03.941655
SPNG,24.53,24.53,24.56,2315500.0,2225700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2026-02-06 01:15:04.489303
SMMR,25.86,25.73,25.86,2001000.0,1994200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2026-02-06 01:15:04.489303
ATMN,26.38,25.93,26.27,2367700.0,2069700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2026-02-06 01:15:04.489303
WNTR,24.97,24.96,24.97,2298000.0,2249700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2026-02-06 01:15:04.489303
SPNG,25.02,24.53,25.02,2310900.0,2231700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2026-02-06 01:15:05.582265
SMMR,25.65,25.65,25.86,1962100.0,1994200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2026-02-06 01:15:05.582265
ATMN,26.38,25.97,26.27,2363000.0,2069700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2026-02-06 01:15:05.582265
WNTR,25.12,24.96,25.12,2297300.0,2219000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2026-02-06 01:15:05.582265
SPNG,24.52,24.52,25.02,2333500.0,2238000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2026-02-06 01:15:06.702747
SMMR,25.65,25.71,25.85,1987300.0,2000400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2026-02-06 01:15:06.702747
ATMN,26.06,26.06,26.27,2341200.0,2069700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2026-02-06 01:15:06.702747
WNTR,25.09,25.18,25.2,2365300.0,2256300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2026-02-06 01:15:06.702747
SPNG,25.03,24.52,25.03,2347800.0,2234300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-06 01:15:07.842192
SMMR,25.71,25.71,25.85,1987300.0,2000400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-06 01:15:07.842192
ATMN,26.06,26.06,26.27,2323500.0,2069700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-06 01:15:07.842192
WNTR,24.97,24.99,25.2,2355000.0,2253800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2026-02-06 01:15:07.842192
SPNG,25.03,24.52,24.63,2341700.0,2254300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-06 01:15:08.943012
SMMR,25.8,25.71,25.8,1987300.0,2042600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-06 01:15:08.943012
ATMN,26.59,26.06,26.59,2330800.0,2024400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-06 01:15:08.943012
WNTR,25.25,24.99,25.02,2355000.0,2207100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2026-02-06 01:15:08.943012
SPNG,24.51,24.51,25.05,2375500.0,2209300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-06 01:15:09.990949
SMMR,25.71,25.76,25.8,1990400.0,2043900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-06 01:15:09.990949
ATMN,26.59,26.17,26.36,2303700.0,2042700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-06 01:15:09.990949
WNTR,25.25,25.0,25.02,2384300.0,2207100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2026-02-06 01:15:09.990949
SPNG,24.5,24.5,25.05,2346800.0,2209300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-06 01:15:11.034569
SMMR,25.86,25.76,25.86,2003000.0,1998500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-06 01:15:11.034569
ATMN,26.06,26.06,26.45,2330800.0,2035600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-06 01:15:11.034569
WNTR,25.25,25.2,25.25,2438500.0,2221800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2026-02-06 01:15:11.034569
SPNG,24.5,24.5,25.05,2346800.0,2237000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-06 01:15:11.569077
SMMR,25.86,25.76,25.85,2032100.0,2002700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-06 01:15:11.569077
ATMN,26.06,26.06,26.45,2293200.0,2035600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-06 01:15:11.569077
WNTR,25.25,25.2,25.25,2452700.0,2225400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,2026-02-06 01:15:11.569077
SPNG,24.56,24.56,25.05,2366100.0,2251300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-06 01:15:12.611132
SMMR,25.86,25.75,25.86,2000000.0,2019000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-06 01:15:12.611132
ATMN,25.99,25.99,26.45,2313800.0,2035600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-06 01:15:12.611132
WNTR,25.2,25.2,25.25,2446600.0,2226900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2026-02-06 01:15:12.611132
SPNG,25.05,24.56,25.05,2366100.0,2251300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-06 01:15:13.660244
SMMR,25.87,25.75,25.87,2016200.0,1992600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-06 01:15:13.660244
ATMN,26.59,25.99,26.57,2313800.0,2010400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-06 01:15:13.660244
WNTR,25.2,25.22,25.25,2417400.0,2246200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2026-02-06 01:15:13.660244
SPNG,25.05,24.56,25.05,2366100.0,2249000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-06 01:15:14.705028
SMMR,25.75,25.75,25.88,2016200.0,1976300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-06 01:15:14.705028
ATMN,25.97,26.5,26.57,2284000.0,2010400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-06 01:15:14.705028
WNTR,25.24,25.22,25.24,2417400.0,2244800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2026-02-06 01:15:14.705028
SPNG,25.05,24.56,24.7,2319000.0,2252200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-06 01:15:15.846993
SMMR,25.65,25.65,25.89,2018700.0,1948800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-06 01:15:15.846993
ATMN,26.58,25.97,26.46,2307800.0,2054800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-06 01:15:15.846993
WNTR,25.22,25.22,25.24,2443400.0,2251200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2026-02-06 01:15:15.846993
SPNG,24.66,24.56,24.66,2349800.0,2246300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-06 01:15:16.968595
SMMR,25.65,25.65,25.84,2020500.0,1929700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-06 01:15:16.968595
ATMN,26.46,26.04,26.46,2286500.0,2054800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-06 01:15:16.968595
WNTR,25.14,25.11,25.14,2432400.0,2277800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2026-02-06 01:15:16.968595
SPNG,24.7,24.56,24.7,2331100.0,2234500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-06 01:15:18.042267
SMMR,25.86,25.65,25.86,2020500.0,1939800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-06 01:15:18.042267
ATMN,26.66,25.91,26.66,2327400.0,2035000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-06 01:15:18.042267
WNTR,24.96,24.96,25.14,2382700.0,2291300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,2026-02-06 01:15:18.042267
SPNG,24.57,24.56,24.57,2329000.0,2232900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-06 01:15:18.610181
SMMR,25.86,25.65,25.86,2020500.0,1996900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-06 01:15:18.610181
ATMN,25.9,25.9,26.66,2319800.0,2033600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-06 01:15:18.610181
WNTR,24.96,24.96,25.14,2384500.0,2272300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2026-02-06 01:15:18.610181
SPNG,25.05,24.56,25.05,2329000.0,2222300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-06 01:15:19.679341
SMMR,25.65,25.67,25.86,2020900.0,1996900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-06 01:15:19.679341
ATMN,25.9,26.48,26.63,2321300.0,2069200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-06 01:15:19.679341
WNTR,25.25,25.08,25.25,2390400.0,2275000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,2026-02-06 01:15:19.679341
SPNG,25.05,24.56,24.71,2332200.0,2226300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-06 01:15:20.726945
SMMR,25.67,25.67,25.86,2020900.0,2005200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-06 01:15:20.726945
ATMN,26.0,26.07,26.63,2316000.0,2069200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-06 01:15:20.726945
WNTR,25.25,25.15,25.25,2397400.0,2264200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2026-02-06 01:15:20.726945
SPNG,24.96,24.56,24.95,2333200.0,2230000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-06 01:15:21.774583
SMMR,25.67,25.67,25.72,2020900.0,2017800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-06 01:15:21.774583
ATMN,26.11,26.16,26.63,2292200.0,2069200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-06 01:15:21.774583
WNTR,25.25,24.96,25.25,2401600.0,2260600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2026-02-06 01:15:21.774583
SPNG,24.95,24.56,24.95,2333200.0,2260600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-06 01:15:22.854747
SMMR,25.72,25.69,25.72,2013700.0,2017800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-06 01:15:22.854747
ATMN,26.07,26.13,26.17,2309900.0,2076200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-06 01:15:22.854747
WNTR,25.25,25.07,25.2,2406000.0,2274000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2026-02-06 01:15:22.854747
SPNG,24.5,24.5,24.95,2312200.0,2260600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-06 01:15:23.993702
SMMR,25.88,25.69,25.88,2032600.0,2018400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-06 01:15:23.993702
ATMN,26.13,26.07,26.11,2270800.0,2100400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-06 01:15:23.993702
WNTR,25.19,25.03,25.12,2397300.0,2326600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2026-02-06 01:15:23.993702
SPNG,24.5,24.5,24.55,2312200.0,2265000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-06 01:15:25.059616
SMMR,25.88,25.69,25.74,2032600.0,2020700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-06 01:15:25.059616
ATMN,26.17,26.43,26.63,2277000.0,2069000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-06 01:15:25.059616
WNTR,25.25,25.1,25.25,2391700.0,2279100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2026-02-06 01:15:25.059616
SPNG,24.55,24.5,24.55,2312200.0,2265000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-06 01:15:25.666024
SMMR,25.65,25.78,25.88,2039800.0,2020700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-06 01:15:25.666024
ATMN,26.43,26.07,26.41,2270800.0,2124300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-06 01:15:25.666024
WNTR,25.25,25.1,25.18,2391700.0,2313900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,2026-02-06 01:15:25.666024
SPNG,24.55,24.65,24.84,2327200.0,2258500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-06 01:15:26.717071
SMMR,25.78,25.78,25.85,2052500.0,2029100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-06 01:15:26.717071
ATMN,26.43,26.22,26.23,2256700.0,2113800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-06 01:15:26.717071
WNTR,24.99,24.96,24.99,2401600.0,2331000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2026-02-06 01:15:26.717071
SPNG,24.5,24.5,24.84,2314700.0,2258500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-06 01:15:27.774034
SMMR,25.66,25.65,25.66,2068500.0,2026700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-06 01:15:27.774034
ATMN,26.23,26.07,26.23,2270800.0,2150500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-06 01:15:27.774034
WNTR,24.99,25.1,25.18,2433200.0,2351600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2026-02-06 01:15:27.774034
SPNG,24.45,26.78,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-06 01:15:28.826313
SMMR,25.8,24.29,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-06 01:15:28.826313
ATMN,26.23,23.61,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-06 01:15:28.826313
WNTR,24.96,25.93,0.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2026-02-06 01:15:28.826313
SPNG,26.78,26.78,26.92,1066200.0,982300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-06 01:15:30.009196
SMMR,24.29,24.29,24.53,890100.0,951800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-06 01:15:30.009196
ATMN,23.61,23.61,23.66,1055100.0,1197800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-06 01:15:30.009196
WNTR,26.25,25.61,25.71,1232500.0,1018100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2026-02-06 01:15:30.009196
SPNG,25.47,25.47,26.92,1104200.0,1087700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-06 01:15:31.084886
SMMR,24.38,24.29,24.38,890100.0,1135600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-06 01:15:31.084886
ATMN,23.61,23.65,23.66,1172600.0,1445600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-06 01:15:31.084886
WNTR,25.92,25.9,25.92,1344100.0,995200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2026-02-06 01:15:31.084886
SPNG,25.8,25.8,26.92,1217600.0,1087700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-06 01:15:32.135104
SMMR,24.29,24.05,24.27,913900.0,1420800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-06 01:15:32.135104
ATMN,23.33,23.33,23.65,1085700.0,1574900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-06 01:15:32.135104
WNTR,25.86,25.86,25.89,1332900.0,1107300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2026-02-06 01:15:32.135104
SPNG,26.92,26.53,26.92,1338800.0,1087700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-06 01:15:32.689238
SMMR,24.27,24.27,24.38,1158000.0,1319100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-06 01:15:32.689238
ATMN,23.65,23.33,23.65,1085700.0,1706500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-06 01:15:32.689238
WNTR,25.92,25.96,26.12,1591900.0,886300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,2026-02-06 01:15:32.689238
SPNG,26.53,26.53,26.86,1338800.0,1304600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-06 01:15:33.734864
SMMR,24.19,24.38,24.39,1161500.0,1339500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-06 01:15:33.734864
ATMN,23.32,23.59,23.65,1216100.0,1706500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-06 01:15:33.734864
WNTR,26.12,25.86,26.07,1464100.0,999600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2026-02-06 01:15:33.734864
SPNG,25.67,26.42,26.86,1300000.0,1304600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-06 01:15:34.783644
SMMR,24.38,24.19,24.27,1039300.0,1555200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-06 01:15:34.783644
ATMN,23.32,22.42,23.2,1125800.0,1811400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-06 01:15:34.783644
WNTR,26.07,26.06,26.07,1675200.0,1129100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2026-02-06 01:15:34.783644
SPNG,26.86,26.61,26.86,1513500.0,1304600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-06 01:15:35.848851
SMMR,24.38,24.24,24.27,1498500.0,1555200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-06 01:15:35.848851
ATMN,23.69,23.39,23.69,1257600.0,1436500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-06 01:15:35.848851
WNTR,26.0,25.86,25.89,1568300.0,1359200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2026-02-06 01:15:35.848851
SPNG,26.61,26.61,26.79,1513500.0,1281100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-06 01:15:37.190815
SMMR,24.29,24.29,24.39,1602700.0,1553400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-06 01:15:37.190815
ATMN,23.19,23.19,23.78,1358300.0,1168000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-06 01:15:37.190815
WNTR,25.89,25.97,26.02,2029100.0,1250700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2026-02-06 01:15:37.190815
SPNG,26.79,26.61,26.79,1632000.0,1281100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-06 01:15:37.740457
SMMR,24.17,24.17,24.39,1259300.0,1553400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-06 01:15:37.740457
ATMN,23.79,23.19,23.74,1358300.0,1151100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-06 01:15:37.740457
WNTR,26.07,25.97,26.07,2142900.0,1129100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,2026-02-06 01:15:37.740457
SPNG,26.79,26.61,26.79,1864300.0,1398600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-06 01:15:38.796448
SMMR,24.17,24.15,24.16,1254600.0,1829400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-06 01:15:38.796448
ATMN,23.49,23.49,23.68,1462400.0,1271800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2026-02-06 01:15:38.796448
