ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CALG-1,BUY_UEBR-1,BUY_BRCH-1,BUY_LAVL-1,SELL_CHUL-2,SELL_GIOT-3,SELL_CHUL-4,BUY_CHUL-4,SELL_CHUL-3,BUY_CALG-1,SELL_ZUAI-3,BUY_WRSW-4,SELL_LUIS-1,SELL_WRSW-4,SELL_NAIT-4,BUY_CHUL-2,SELL_CHUL-1,BUY_WRSW-1,BUY_CHUL-1,SELL_LAVL-1,BUY_GIOT-3,SELL_UEBR-1,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,BUY_NAIT-4,SELL_CALG-6,SELL_COLA-1,BUY_CALG-6,BUY_COLA-1,SELL_BRCH-1,BUY_ZUAI-3,BUY_CHUL-3,BUY_LUIS-1,tick,timestamp
SMMR,23.17,23.1,23.14,1852300.0,,2166400.0,6168.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-07 08:05:31.500308
ATMN,23.79,23.75,23.77,2223900.0,,2135000.0,,4210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-07 08:05:31.500308
WNTR,25.25,25.24,25.25,2240100.0,,2220900.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2026-02-07 08:05:31.500308
SPNG,23.54,23.68,23.76,2280500.0,12394.0,1929000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-07 08:05:32.550791
SMMR,22.94,22.97,23.14,1510400.0,,2166400.0,2598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-07 08:05:32.550791
ATMN,23.75,23.68,23.69,2084400.0,,2241100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-07 08:05:32.550791
WNTR,25.23,25.14,25.22,2166700.0,,2219700.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2026-02-07 08:05:32.550791
SPNG,23.81,23.54,23.81,1000.0,2067000.0,516.0,2138900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-07 08:05:33.593431
SMMR,22.96,22.95,22.96,1000.0,1619900.0,7234.0,2106300.0,9055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-07 08:05:33.593431
ATMN,24.22,23.69,24.22,1000.0,2257100.0,,2235900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-07 08:05:33.593431
WNTR,25.23,25.15,25.16,,2009800.0,9462.0,2172400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2026-02-07 08:05:33.593431
SPNG,23.96,23.62,23.96,1415.0,7110.0,1807500.0,2121500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-07 08:05:34.652822
SMMR,23.22,22.95,23.22,500.0,7234.0,1831100.0,2162600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-07 08:05:34.652822
ATMN,24.22,24.26,24.28,2000.0,8850.0,1930500.0,2238300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-07 08:05:34.652822
WNTR,25.22,25.13,25.15,,200.0,2130700.0,2063600.0,2339.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2026-02-07 08:05:34.652822
SPNG,23.61,23.53,23.56,2290600.0,2168400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-07 08:05:35.764703
SMMR,22.94,22.94,23.2,1831100.0,1973000.0,1600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-07 08:05:35.764703
ATMN,23.92,23.92,24.15,1691400.0,1914200.0,2110.0,7787.0,3480.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-07 08:05:35.764703
WNTR,25.12,25.07,25.1,2352500.0,2051000.0,,,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,2026-02-07 08:05:35.764703
SPNG,23.61,23.53,23.56,2177500.0,1170.0,2071700.0,830.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-07 08:05:36.378213
SMMR,22.94,22.94,23.18,1831100.0,,1973000.0,2835.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-07 08:05:36.378213
ATMN,23.92,23.94,24.14,1415100.0,5300.0,1790000.0,3200.0,7787.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-07 08:05:36.378213
WNTR,25.07,25.07,25.13,2352500.0,,2035900.0,,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,2026-02-07 08:05:36.378213
SPNG,23.96,23.62,23.96,2277700.0,2170400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-07 08:05:37.425136
SMMR,22.88,22.88,22.92,1830600.0,2175000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-07 08:05:37.425136
ATMN,23.68,23.95,24.17,2386000.0,2245300.0,8850.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-07 08:05:37.425136
WNTR,25.22,25.07,25.22,2352500.0,2188200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2026-02-07 08:05:37.425136
SPNG,23.96,23.66,23.72,10000.0,2196500.0,2182600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-07 08:05:38.478184
SMMR,23.22,22.88,23.0,,1935700.0,2170700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-07 08:05:38.478184
ATMN,23.95,23.95,24.17,8850.0,2277900.0,2245300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-07 08:05:38.478184
WNTR,25.22,25.16,25.22,,2257900.0,2188200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2026-02-07 08:05:38.478184
SPNG,23.49,23.7,23.72,2489.0,2145100.0,2197400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-07 08:05:39.537931
SMMR,22.88,22.85,22.87,,1936800.0,2194000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-07 08:05:39.537931
ATMN,24.18,23.95,24.18,8850.0,2276700.0,2245700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-07 08:05:39.537931
WNTR,25.25,25.18,25.25,8913.0,2123100.0,2228200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2026-02-07 08:05:39.537931
SPNG,23.34,23.34,23.86,2259000.0,2000.0,1995900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-07 08:05:40.628610
SMMR,22.91,22.94,22.99,2013100.0,1000.0,1985100.0,2830.0,5423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-07 08:05:40.628610
ATMN,24.28,23.96,24.26,2276700.0,1190.0,2028800.0,810.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-07 08:05:40.628610
WNTR,25.16,25.15,25.16,2273400.0,,2099800.0,,8135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2026-02-07 08:05:40.628610
SPNG,23.87,23.78,23.79,2145000.0,500.0,1500.0,2010700.0,622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-07 08:05:41.735190
SMMR,22.91,22.96,22.98,1837900.0,4160.0,1000.0,1861700.0,10720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-07 08:05:41.735190
ATMN,24.1,23.94,24.08,2276700.0,540.0,2380.0,1788800.0,3066.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-07 08:05:41.735190
WNTR,25.15,25.12,25.13,2253100.0,,,1969100.0,8913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2026-02-07 08:05:41.735190
SPNG,23.88,23.78,23.87,2042100.0,1000.0,1000.0,1981700.0,622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-07 08:05:42.340477
SMMR,22.91,22.96,22.98,1814300.0,4160.0,1000.0,1861700.0,10720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-07 08:05:42.340477
ATMN,24.1,23.98,24.06,2130100.0,1970.0,2950.0,1691900.0,3066.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-07 08:05:42.340477
WNTR,25.12,25.12,25.13,2253100.0,,,1959100.0,8913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2026-02-07 08:05:42.340477
SPNG,23.93,23.93,23.96,2172000.0,750.0,2183100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-07 08:05:43.403697
SMMR,23.0,23.01,23.15,1677200.0,5830.0,2075600.0,330.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-07 08:05:43.403697
ATMN,23.93,23.89,23.93,2382500.0,,1888000.0,1550.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-07 08:05:43.403697
WNTR,25.12,25.12,25.13,2268100.0,,1959100.0,,8913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,2026-02-07 08:05:43.403697
SPNG,24.0,23.34,23.94,2265600.0,2207500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-07 08:05:44.494839
SMMR,22.95,22.96,23.09,1839500.0,1814400.0,3130.0,6008.0,2110.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-07 08:05:44.494839
ATMN,23.86,23.87,24.04,2254200.0,2268300.0,300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-07 08:05:44.494839
WNTR,25.26,25.16,25.26,2141600.0,2252100.0,,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,2026-02-07 08:05:44.494839
SPNG,23.86,23.89,23.92,2655.0,1907900.0,1315.0,2002900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-07 08:05:45.588953
SMMR,23.16,22.91,23.16,500.0,2255900.0,,2198500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-07 08:05:45.588953
ATMN,23.68,23.7,24.02,300.0,2262100.0,3640.0,2023300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-07 08:05:45.588953
WNTR,25.26,25.22,25.26,,2165400.0,,2217300.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,2026-02-07 08:05:45.588953
SPNG,23.86,23.89,23.91,600.0,2155800.0,1200.0,100.0,1889800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-07 08:05:46.639590
SMMR,23.22,22.94,23.04,960.0,2150300.0,,9900.0,2069100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-07 08:05:46.639590
ATMN,24.04,23.71,23.97,600.0,2108400.0,1870.0,,2128100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-07 08:05:46.639590
WNTR,25.12,25.12,25.23,,2250400.0,,10000.0,2106200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2026-02-07 08:05:46.639590
SPNG,23.88,23.88,23.91,2258700.0,1200.0,200.0,1780000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-07 08:05:47.694335
SMMR,22.93,22.98,23.21,1959900.0,930.0,,2069100.0,10000.0,1680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-07 08:05:47.694335
ATMN,24.04,23.93,23.94,1983700.0,2520.0,200.0,1778400.0,,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-07 08:05:47.694335
WNTR,25.12,25.12,25.23,2226300.0,,10000.0,2139800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2026-02-07 08:05:47.694335
SPNG,23.4,23.36,23.4,1890.0,2062000.0,1459100.0,2870.0,300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-07 08:05:48.752486
SMMR,22.91,23.03,23.1,3120.0,1740700.0,1859000.0,1860.0,7914.0,7914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-07 08:05:48.752486
ATMN,23.99,23.94,23.98,3950.0,1747300.0,2109000.0,,7734.0,7734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-07 08:05:48.752486
WNTR,25.12,25.15,25.29,,2116600.0,2228900.0,,,9477.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2026-02-07 08:05:48.752486
SPNG,23.94,23.37,23.93,4000.0,1921600.0,500.0,2104000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-07 08:05:49.351003
SMMR,23.08,23.08,23.09,4560.0,1524000.0,3140.0,1776800.0,7914.0,7914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-07 08:05:49.351003
ATMN,24.04,24.07,24.11,5950.0,1623700.0,,2247600.0,7734.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-07 08:05:49.351003
WNTR,25.29,25.15,25.29,,2116600.0,,2249300.0,9477.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2026-02-07 08:05:49.351003
SPNG,23.3,23.3,23.88,2255900.0,3500.0,1989300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-07 08:05:50.479511
SMMR,23.03,23.01,23.03,1741800.0,5720.0,1434300.0,3420.0,8957.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-07 08:05:50.479511
ATMN,23.75,23.75,24.1,2093900.0,1810.0,1988200.0,600.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-07 08:05:50.479511
WNTR,25.3,25.19,25.3,2015100.0,,2244500.0,,,19477.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2026-02-07 08:05:50.479511
SPNG,23.73,23.86,23.87,1889500.0,1420.0,6345.0,4680.0,1777100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-07 08:05:51.520278
SMMR,23.1,23.01,23.02,1851300.0,2220.0,,3510.0,1887200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-07 08:05:51.520278
ATMN,23.75,24.04,24.08,2046400.0,600.0,7561.0,5810.0,1805900.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-07 08:05:51.520278
WNTR,25.22,25.12,25.18,2226300.0,,,,2219300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2026-02-07 08:05:51.520278
SPNG,23.3,23.85,23.86,2144000.0,300.0,6130.0,7913.0,1556600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-07 08:05:52.575392
SMMR,22.91,22.91,23.02,2260900.0,610.0,4880.0,7646.0,1666100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-07 08:05:52.575392
ATMN,24.04,24.05,24.08,1906000.0,600.0,5810.0,15780.0,1673200.0,8319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-07 08:05:52.575392
WNTR,25.3,25.27,25.3,2244000.0,,,,2222900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2026-02-07 08:05:52.575392
SPNG,23.85,23.35,23.61,1200.0,1797500.0,9790.0,1238300.0,8013.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-07 08:05:53.626393
SMMR,22.97,23.0,23.02,610.0,2209600.0,4880.0,1672800.0,7646.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-07 08:05:53.626393
ATMN,23.7,23.71,23.99,730.0,2115200.0,2430.0,1886000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-07 08:05:53.626393
WNTR,25.06,25.1,25.29,,2146900.0,,2127000.0,9139.0,9920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2026-02-07 08:05:53.626393
SPNG,23.83,23.84,23.86,1532200.0,3200.0,1560.0,6130.0,7913.0,1556600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-07 08:05:54.684428
SMMR,22.99,22.99,23.02,2233600.0,610.0,,3510.0,24730.0,1556900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-07 08:05:54.684428
ATMN,24.12,23.72,24.06,2007300.0,600.0,100.0,530.0,4679.0,2013500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-07 08:05:54.684428
WNTR,25.26,25.27,25.28,2135100.0,,9794.0,,100.0,2110300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,2026-02-07 08:05:54.684428
SPNG,24.0,23.84,24.0,1966400.0,2000.0,2201300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-07 08:05:55.385548
SMMR,22.99,22.99,23.02,2313100.0,,1874700.0,24730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-07 08:05:55.385548
ATMN,24.12,23.72,24.06,2220900.0,100.0,2120900.0,4679.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-07 08:05:55.385548
WNTR,25.26,25.27,25.28,2135100.0,9794.0,2167300.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2026-02-07 08:05:55.385548
SPNG,24.0,23.85,23.94,100.0,2093100.0,599.0,1990800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-07 08:05:56.429338
SMMR,22.9,22.9,22.98,,2368800.0,5881.0,2071400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-07 08:05:56.429338
ATMN,23.7,23.73,24.01,7105.0,2220900.0,100.0,2140300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-07 08:05:56.429338
WNTR,25.23,25.23,25.3,,2242500.0,126.0,2144800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2026-02-07 08:05:56.429338
SPNG,23.33,23.33,23.91,2257800.0,6661.0,1776900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-07 08:05:57.487395
SMMR,23.05,22.9,23.05,2214000.0,,2192900.0,2516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-07 08:05:57.487395
ATMN,23.7,23.77,24.01,2141500.0,9213.0,2035500.0,10073.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-07 08:05:57.487395
WNTR,25.06,25.06,25.29,2243900.0,8107.0,2017400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2026-02-07 08:05:57.487395
SPNG,23.88,23.88,23.9,1882300.0,6000.0,100.0,2109000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-07 08:05:58.551182
SMMR,22.92,22.95,23.0,2008000.0,1330.0,16236.0,1871300.0,3865.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-07 08:05:58.551182
ATMN,24.13,23.78,24.11,2035800.0,1000.0,,2064700.0,10073.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-07 08:05:58.551182
WNTR,25.36,25.22,25.36,2130600.0,,,2250100.0,4177.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2026-02-07 08:05:58.551182
SPNG,23.29,23.45,23.99,2244700.0,300.0,2109000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-07 08:05:59.605635
SMMR,23.09,22.97,22.99,2010200.0,1110.0,2059700.0,12802.0,445.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-07 08:05:59.605635
ATMN,23.62,23.64,24.11,2096500.0,2000.0,1939600.0,,880.0,911.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,2026-02-07 08:05:59.605635
