ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_CAMN-1,SELL_BRCH-2,tick,timestamp
SPNG,25.07,24.63,24.96,433600.0,7232.0,15000.0,7000.0,98700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 20:13:47.705253
SMMR,23.75,23.75,23.79,2245300.0,,,,2264100.0,234.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 20:13:47.705253
ATMN,25.71,25.76,26.27,1212000.0,,4500.0,,1831100.0,,18000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 20:13:47.705253
WNTR,24.21,24.14,24.21,2107300.0,,,,2208300.0,,,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-05 20:13:47.705253
SPNG,24.97,25.01,25.04,436700.0,7232.0,324800.0,7168.0,233.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 20:13:48.770616
SMMR,23.66,23.66,23.7,2355800.0,,2288300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 20:13:48.770616
ATMN,26.09,25.75,25.99,2086100.0,,2039000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 20:13:48.770616
WNTR,24.21,24.19,24.21,2260900.0,,2208300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-05 20:13:48.770616
SPNG,24.96,24.79,24.96,435900.0,7232.0,335000.0,8500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 20:13:49.824799
SMMR,23.62,23.68,23.7,2373700.0,,2293100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 20:13:49.824799
ATMN,26.09,26.25,26.27,2069100.0,,2012200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 20:13:49.824799
WNTR,24.21,24.19,24.21,2260900.0,,2176200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-05 20:13:49.824799
SPNG,25.2,25.47,26.07,668300.0,6232.0,664100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-05 20:13:50.887459
SMMR,23.7,24.38,0.0,200000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-05 20:13:50.887459
ATMN,26.25,24.32,25.04,921500.0,,821900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-05 20:13:50.887459
WNTR,25.16,24.88,25.04,561200.0,,614600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-05 20:13:50.887459
SPNG,25.2,25.47,25.59,416400.0,7116.0,228.0,870500.0,3832.0,228.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-05 20:13:51.970363
SMMR,24.17,24.37,24.53,1054200.0,,240.0,874800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-05 20:13:51.970363
ATMN,26.25,24.32,24.7,921500.0,,240.0,1103900.0,,240.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-05 20:13:51.970363
WNTR,25.14,24.94,25.14,905400.0,,240.0,830800.0,,240.0,1834.0,917.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-05 20:13:51.970363
SPNG,25.47,25.5,25.58,315000.0,7232.0,228.0,917.0,3000.0,228.0,849300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-05 20:13:53.046925
SMMR,24.37,24.37,24.47,1054200.0,,,1629.0,,228.0,1001000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-05 20:13:53.046925
ATMN,23.2,23.79,24.62,1123700.0,,,1834.0,,240.0,1225900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-05 20:13:53.046925
WNTR,25.2,25.16,25.2,1260900.0,,228.0,356.0,,228.0,828100.0,2546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-05 20:13:53.046925
SPNG,25.51,25.51,25.53,3000.0,98600.0,7000.0,228.0,267.0,16800.0,228.0,2500.0,16800.0,953900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-05 20:13:54.116602
SMMR,24.37,24.38,24.44,,1300300.0,,239.0,267.0,,239.0,,,1239100.0,534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-05 20:13:54.116602
ATMN,24.04,24.1,24.32,,1364400.0,,228.0,267.0,19200.0,228.0,,19200.0,1225900.0,534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-05 20:13:54.116602
WNTR,25.44,25.5,25.59,,1601300.0,,217.0,4032.0,,,,,823600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-05 20:13:54.116602
SPNG,25.42,25.51,25.53,6732.0,16800.0,322900.0,228.0,5000.0,16800.0,589800.0,3000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-05 20:13:54.683458
SMMR,24.37,24.38,24.44,,,1434100.0,239.0,,,1331200.0,,267.0,239.0,534.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-05 20:13:54.683458
ATMN,24.13,24.1,24.11,,19200.0,1484700.0,228.0,,19200.0,1318800.0,2250.0,267.0,,534.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-05 20:13:54.683458
WNTR,25.64,25.69,25.72,,,1729200.0,,,,800500.0,,4032.0,207.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-05 20:13:54.683458
SPNG,25.67,25.67,25.87,302300.0,5500.0,8400.0,228.0,267.0,9000.0,12000.0,3000.0,878000.0,8400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-05 20:13:55.747890
SMMR,24.37,24.39,24.43,1680800.0,,,239.0,534.0,,,,1450900.0,,1068.0,239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-05 20:13:55.747890
ATMN,24.32,24.06,24.12,1672900.0,,19200.0,217.0,267.0,4500.0,2250.0,,1225900.0,19200.0,534.0,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-05 20:13:55.747890
WNTR,25.64,25.71,25.72,1729200.0,,,197.0,8331.0,,,,1122800.0,,267.0,197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-05 20:13:55.747890
SPNG,25.32,25.51,25.54,6732.0,3000.0,433000.0,401200.0,5000.0,557.0,15000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-05 20:13:56.860056
SMMR,24.4,24.4,24.42,,,1905000.0,1450900.0,,1114.0,,557.0,239.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-05 20:13:56.860056
ATMN,24.23,24.24,24.41,,6750.0,1774900.0,1420900.0,,,6750.0,557.0,227.0,227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-05 20:13:56.860056
WNTR,25.68,25.5,25.6,,,1601300.0,1514400.0,,557.0,,,197.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-05 20:13:56.860056
SPNG,25.63,25.48,25.63,239.0,813500.0,5232.0,527100.0,21000.0,4000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-05 20:13:57.954659
SMMR,24.37,24.37,24.41,218.0,1774900.0,,1450900.0,,,2021.0,4042.0,218.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-05 20:13:57.954659
ATMN,24.4,24.24,24.38,227.0,1478100.0,,1446700.0,11250.0,,,,227.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-05 20:13:57.954659
WNTR,25.51,25.51,25.6,206.0,1708100.0,,1514400.0,,,,2021.0,206.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-05 20:13:57.954659
SPNG,25.09,24.96,25.08,216400.0,7732.0,239.0,15000.0,5500.0,222900.0,239.0,4042.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-05 20:13:59.014060
SMMR,24.37,24.37,24.4,1658400.0,,218.0,,,1701500.0,218.0,8012.0,4006.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-05 20:13:59.014060
ATMN,24.41,24.36,24.4,1010700.0,,238.0,9000.0,,1420900.0,238.0,1985.0,5991.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-05 20:13:59.014060
WNTR,25.72,25.66,25.72,1917400.0,,,,,1400000.0,,1985.0,1985.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-05 20:13:59.014060
SPNG,25.05,25.44,25.49,7232.0,325900.0,239.0,24000.0,4500.0,316600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-05 20:14:00.159081
SMMR,24.37,24.38,24.39,,1914900.0,218.0,,,1815100.0,5098.0,5388.0,218.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-05 20:14:00.159081
ATMN,24.33,24.34,24.4,,1367100.0,238.0,,,1647700.0,,,238.0,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-05 20:14:00.159081
WNTR,25.56,25.61,25.7,,1911100.0,206.0,,,1573400.0,10000.0,10000.0,206.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-05 20:14:00.159081
SPNG,25.05,25.44,25.49,6616.0,100.0,227.0,435500.0,18000.0,5000.0,100.0,227.0,205000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-05 20:14:00.729144
SMMR,24.37,24.38,24.39,,5098.0,218.0,2135500.0,,,5388.0,218.0,1815100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-05 20:14:00.729144
ATMN,24.41,24.36,24.41,,100.0,,1243800.0,,,,,1539300.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-05 20:14:00.729144
WNTR,25.8,25.73,25.8,,20000.0,206.0,1902200.0,,,4899.0,,1399600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-05 20:14:00.729144
SPNG,25.34,25.16,25.34,532700.0,7000.0,238.0,207500.0,4736.0,238.0,15000.0,200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-05 20:14:01.789588
SMMR,24.45,24.38,24.45,2004900.0,,218.0,1937900.0,,,,,10804.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-05 20:14:01.789588
ATMN,24.14,24.24,24.41,2261900.0,,,1735800.0,,239.0,,100.0,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-05 20:14:01.789588
WNTR,25.72,25.62,25.66,1911100.0,,205.0,1708900.0,,205.0,,13221.0,11101.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-05 20:14:01.789588
SPNG,25.34,25.16,25.34,518900.0,7000.0,238.0,207500.0,5736.0,238.0,15000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-05 20:14:02.875162
SMMR,24.45,24.42,24.45,2108800.0,,228.0,2055800.0,,228.0,,1162.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-05 20:14:02.875162
ATMN,24.39,24.14,24.27,2399500.0,,,1778400.0,,239.0,2250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-05 20:14:02.875162
WNTR,25.58,25.56,25.6,1822900.0,,215.0,1824700.0,,215.0,,,6656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-05 20:14:02.875162
SPNG,25.63,25.17,25.49,3000.0,7500.0,313200.0,227.0,12000.0,627800.0,5000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-05 20:14:03.943802
SMMR,24.46,24.43,24.44,,,1994200.0,228.0,,2021500.0,,6585.0,228.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-05 20:14:03.943802
ATMN,24.27,24.15,24.27,4500.0,,1914200.0,227.0,4500.0,1684300.0,,,227.0,4889.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-05 20:14:03.943802
WNTR,25.5,25.51,25.56,,,1792900.0,225.0,,1729700.0,,938.0,225.0,11613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-05 20:14:03.943802
SPNG,25.88,25.25,25.53,4253.0,8000.0,6000.0,97200.0,1357300.0,1500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-05 20:14:05.023246
SMMR,24.5,24.43,24.5,11626.0,,,1877700.0,1778000.0,,239.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-05 20:14:05.023246
ATMN,24.51,24.19,24.41,6939.0,,6750.0,1586600.0,1650100.0,,238.0,824.0,4500.0,238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-05 20:14:05.023246
WNTR,25.55,25.55,25.63,938.0,,,1920500.0,2011100.0,,225.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-05 20:14:05.023246
SPNG,25.88,25.49,25.53,6848.0,6000.0,103400.0,7500.0,205.0,1536300.0,1000.0,205.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-05 20:14:06.105703
SMMR,24.46,24.46,24.52,7739.0,,2092800.0,,229.0,1651800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-05 20:14:06.105703
ATMN,24.44,24.31,24.43,5063.0,11250.0,1429000.0,,238.0,1686800.0,,238.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-05 20:14:06.105703
WNTR,25.54,25.52,25.54,5063.0,,2013800.0,,,1870400.0,,215.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-05 20:14:06.105703
SPNG,25.88,25.49,25.53,6848.0,9000.0,103400.0,7000.0,205.0,1569900.0,1000.0,205.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-05 20:14:06.684551
SMMR,24.46,24.37,24.39,,,2211700.0,,229.0,1753300.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-05 20:14:06.684551
ATMN,24.44,24.32,24.43,5063.0,13500.0,1310800.0,,238.0,1686800.0,,238.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-05 20:14:06.684551
WNTR,25.54,25.52,25.54,5063.0,,2024900.0,,225.0,1870400.0,,225.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-05 20:14:06.684551
SPNG,25.61,25.63,25.77,191400.0,16313.0,5500.0,12000.0,205.0,1700400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-05 20:14:07.781670
SMMR,24.45,24.45,24.52,2077400.0,6998.0,,,218.0,1869300.0,218.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-05 20:14:07.781670
ATMN,24.3,24.32,24.41,1322700.0,5063.0,,13500.0,238.0,1501900.0,238.0,100.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-05 20:14:07.781670
WNTR,25.54,25.52,25.54,1898800.0,12061.0,,,225.0,1765000.0,225.0,7098.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-05 20:14:07.781670
SPNG,25.52,25.49,25.5,6848.0,205.0,27000.0,200600.0,3500.0,1839500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-05 20:14:08.841095
SMMR,24.45,24.44,24.45,6998.0,218.0,,2092800.0,,1944400.0,5530.0,218.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-05 20:14:08.841095
ATMN,24.14,24.15,24.41,,227.0,2250.0,2044400.0,,1298100.0,100.0,227.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-05 20:14:08.841095
WNTR,25.63,25.63,25.67,15847.0,214.0,,1733400.0,,2026500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-05 20:14:08.841095
SPNG,25.5,25.49,25.5,602100.0,1000.0,33000.0,205.0,5678.0,205.0,1680900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-05 20:14:09.918422
SMMR,24.47,24.37,24.47,2353100.0,,,,,,2076000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-05 20:14:09.918422
ATMN,24.62,24.36,24.62,1924000.0,,2250.0,227.0,,,1961700.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-05 20:14:09.918422
WNTR,25.63,25.56,25.62,2182700.0,,,,,204.0,1951500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-05 20:14:09.918422
SPNG,25.53,25.5,25.53,12000.0,93800.0,6500.0,9000.0,205.0,1754900.0,205.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-05 20:14:10.971746
SMMR,24.48,24.5,24.52,,2032800.0,,4539.0,228.0,2092100.0,,9078.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-05 20:14:10.971746
ATMN,24.62,24.37,24.44,6750.0,1488400.0,,10121.0,227.0,1542100.0,227.0,100.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-05 20:14:10.971746
WNTR,25.52,25.52,25.6,,2086800.0,,8617.0,,1969700.0,,8093.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-05 20:14:10.971746
SPNG,25.63,25.64,25.67,9000.0,197200.0,7000.0,195.0,1741700.0,195.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-05 20:14:12.061466
SMMR,24.35,24.35,24.4,,2192600.0,,207.0,2111500.0,207.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-05 20:14:12.061466
ATMN,24.58,24.39,24.44,9000.0,1614700.0,,238.0,1749800.0,238.0,100.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-05 20:14:12.061466
WNTR,25.52,25.52,25.6,,2069600.0,,224.0,1887600.0,224.0,,,9290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-05 20:14:12.061466
SPNG,25.46,25.46,25.67,2227900.0,1505200.0,195.0,1000.0,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2026-02-05 20:14:13.148627
SMMR,24.42,24.46,24.5,2023400.0,2092100.0,,,9316.0,9316.0,207.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2026-02-05 20:14:13.148627
