ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_COLA-1,SELL_ANON,BUY_COLA-1,BUY_WRSW-2,SELL_WRSW-1,SELL_COLB-2,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,BUY_COLB-2,SELL_WRSW-2,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
WNTR,24.18,24.17,24.18,2692.0,,954300.0,1685200.0,2692.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-04 21:09:09.648009
SPNG,25.99,25.65,25.89,25000.0,2360.0,911600.0,5000.0,1787000.0,2360.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-04 21:09:10.689455
SMMR,25.19,25.19,25.22,5000.0,2787.0,954600.0,13000.0,1477800.0,2787.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-04 21:09:10.689455
ATMN,25.63,25.03,25.62,5000.0,1519.0,1176400.0,5000.0,1002100.0,1519.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-04 21:09:10.689455
WNTR,24.2,24.17,24.2,,2692.0,1045400.0,5000.0,1688200.0,2692.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-04 21:09:10.689455
SPNG,25.99,25.65,25.76,25000.0,2458.0,911600.0,1794200.0,5000.0,2458.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-04 21:09:11.740503
SMMR,25.22,25.19,25.23,5000.0,3116.0,954600.0,1592000.0,8000.0,3116.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-04 21:09:11.740503
ATMN,25.23,25.23,25.62,10000.0,1922.0,1197000.0,1002100.0,5000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-04 21:09:11.740503
WNTR,24.17,24.17,24.2,,3486.0,1068700.0,1833100.0,5000.0,3486.0,10000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-04 21:09:11.740503
SPNG,25.99,25.65,25.76,25000.0,2199.0,911600.0,1863900.0,2199.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-04 21:09:12.794118
SMMR,25.19,25.21,25.28,5000.0,5234.0,1093700.0,1686700.0,5234.0,8000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-04 21:09:12.794118
ATMN,25.04,24.97,25.04,10000.0,1956.0,1085800.0,1275300.0,3912.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-04 21:09:12.794118
WNTR,24.29,24.29,24.34,,2322.0,1059600.0,1836300.0,2322.0,5000.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-04 21:09:12.794118
SPNG,24.73,25.44,25.75,3644.0,911600.0,10000.0,1692200.0,15000.0,3644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-04 21:09:13.962610
SMMR,25.31,25.21,25.31,5420.0,1225000.0,5000.0,1706100.0,8000.0,5420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-04 21:09:13.962610
ATMN,25.34,25.22,25.34,3966.0,1269000.0,10000.0,1284800.0,5000.0,3966.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-04 21:09:13.962610
WNTR,24.11,24.11,24.25,6710.0,877600.0,,1976200.0,,6710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-04 21:09:13.962610
SPNG,24.73,25.32,25.75,3644.0,911600.0,10000.0,1656700.0,15000.0,3644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-04 21:09:14.590176
SMMR,25.31,25.21,25.31,,1357100.0,5000.0,1930500.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-04 21:09:14.590176
ATMN,25.22,24.85,25.04,1983.0,1180400.0,10000.0,1481600.0,5000.0,1983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-04 21:09:14.590176
WNTR,24.34,24.11,24.27,3355.0,877600.0,,2048800.0,,3355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-04 21:09:14.590176
SPNG,24.73,24.99,25.29,2012.0,911600.0,10000.0,1549400.0,25000.0,2012.0,9686.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-04 21:09:15.631112
SMMR,25.21,25.21,25.31,2993.0,1464200.0,5000.0,1741500.0,8000.0,2993.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-04 21:09:15.631112
ATMN,25.27,25.16,25.27,2749.0,1383500.0,10000.0,1382600.0,5000.0,2749.0,,6314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-04 21:09:15.631112
WNTR,24.34,24.11,24.27,3705.0,877600.0,,1966600.0,,3705.0,10000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-04 21:09:15.631112
SPNG,24.73,24.73,24.86,1029700.0,10000.0,1944.0,1442000.0,35000.0,1944.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-04 21:09:16.674779
SMMR,25.14,25.21,25.31,1568500.0,5000.0,2447.0,1848400.0,8000.0,2447.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-04 21:09:16.674779
ATMN,25.58,25.37,25.57,1578000.0,10000.0,1800.0,1177600.0,5000.0,1800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-04 21:09:16.674779
WNTR,24.1,23.9,24.06,898500.0,,,2202900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-04 21:09:16.674779
SPNG,24.86,24.46,24.86,10000.0,1183.0,1018200.0,1536000.0,35000.0,1183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-04 21:09:17.727612
SMMR,25.31,25.29,25.32,5000.0,2713.0,1566000.0,1834700.0,8000.0,2713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-04 21:09:17.727612
ATMN,25.58,25.37,25.38,10000.0,1995.0,1578000.0,1475100.0,5000.0,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-04 21:09:17.727612
WNTR,24.07,24.1,24.25,,3025.0,1364000.0,2197600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-04 21:09:17.727612
SPNG,24.92,24.66,24.87,1233100.0,10000.0,982.0,982.0,1648700.0,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-04 21:09:18.767496
SMMR,25.17,25.27,25.33,1587500.0,5000.0,1695.0,1695.0,1837200.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-04 21:09:18.767496
ATMN,25.24,25.32,25.38,1599900.0,10000.0,1851.0,1851.0,1668400.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-04 21:09:18.767496
WNTR,24.07,24.23,24.25,1555500.0,,2129.0,2129.0,2097600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-04 21:09:18.767496
SPNG,25.04,25.04,25.29,1222500.0,10000.0,1550.0,1762500.0,25000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-04 21:09:19.806351
SMMR,25.14,25.14,25.33,1202400.0,5000.0,2084.0,1840900.0,8000.0,2084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-04 21:09:19.806351
ATMN,25.24,25.32,25.38,1599900.0,10000.0,,1797200.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-04 21:09:19.806351
WNTR,24.13,24.13,24.2,1584400.0,,3140.0,2111700.0,,3140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2026-02-04 21:09:19.806351
SPNG,24.63,24.46,24.63,10000.0,1242500.0,1418.0,1686600.0,1418.0,25000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-04 21:09:20.841930
SMMR,25.13,25.13,25.19,5000.0,1367000.0,2004.0,1849800.0,2004.0,8000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-04 21:09:20.841930
ATMN,25.16,25.16,25.38,10000.0,1383500.0,,1701500.0,2374.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-04 21:09:20.841930
WNTR,24.13,24.13,24.25,,1601200.0,2685.0,2097600.0,2685.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,2026-02-04 21:09:20.841930
SPNG,24.28,24.54,25.16,1820.0,1342800.0,1663500.0,1820.0,25000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-04 21:09:21.910357
SMMR,25.13,25.13,25.19,1993.0,1655400.0,1849800.0,1993.0,8000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-04 21:09:21.910357
ATMN,24.76,24.94,25.38,1862.0,1267400.0,1701500.0,1862.0,5000.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-04 21:09:21.910357
WNTR,24.13,24.18,24.25,2671.0,1804000.0,2004800.0,2671.0,,,10000.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2026-02-04 21:09:21.910357
SPNG,24.19,24.19,25.15,1484000.0,30000.0,1663500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-04 21:09:22.555024
SMMR,25.19,25.13,25.19,1655400.0,8000.0,1953100.0,1732.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-04 21:09:22.555024
ATMN,24.76,24.94,25.38,1267400.0,5000.0,1717500.0,1618.0,10000.0,1618.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-04 21:09:22.555024
WNTR,24.27,24.18,24.27,1804000.0,,1978400.0,4506.0,,4506.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2026-02-04 21:09:22.555024
SPNG,24.19,24.57,25.15,1694100.0,3524.0,30000.0,8000.0,1342800.0,3524.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-04 21:09:23.603497
SMMR,25.13,25.13,25.21,1522600.0,5884.0,8000.0,,1737600.0,5884.0,2000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-04 21:09:23.603497
ATMN,25.38,25.14,25.38,1407100.0,1911.0,5000.0,10000.0,1614400.0,1911.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-04 21:09:23.603497
WNTR,24.1,24.18,24.27,1593800.0,2776.0,,2000.0,1958400.0,2776.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2026-02-04 21:09:23.603497
SPNG,25.15,24.6,24.65,1922900.0,1561.0,1561.0,30000.0,1549100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-04 21:09:24.666473
SMMR,25.22,25.32,25.33,1716400.0,,,8000.0,1904500.0,10000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-04 21:09:24.666473
ATMN,25.14,25.14,25.31,1407100.0,1852.0,1852.0,5000.0,1730500.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-04 21:09:24.666473
WNTR,24.03,24.02,24.03,1570500.0,2246.0,2246.0,,1954800.0,,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,2026-02-04 21:09:24.666473
SPNG,24.6,24.6,25.15,2031500.0,30000.0,1549100.0,2052.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-04 21:09:25.701454
SMMR,25.15,25.13,25.15,1615600.0,8000.0,1851400.0,2112.0,2112.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-04 21:09:25.701454
ATMN,25.3,25.3,25.31,1604900.0,5000.0,1730500.0,2279.0,2279.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-04 21:09:25.701454
WNTR,24.02,24.02,24.27,1653400.0,,1958400.0,2857.0,2857.0,,10000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2026-02-04 21:09:25.701454
SPNG,24.57,24.57,24.93,2171100.0,1979.0,1458900.0,3851.0,30000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-04 21:09:26.769719
SMMR,25.13,25.13,25.33,1615600.0,2048.0,1834800.0,2048.0,8000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-04 21:09:26.769719
ATMN,24.77,24.77,25.29,1389500.0,,1709300.0,2209.0,5000.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-04 21:09:26.769719
WNTR,24.13,24.02,24.13,1751400.0,2770.0,1939200.0,2770.0,,,10000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2026-02-04 21:09:26.769719
SPNG,24.93,24.57,24.93,2164500.0,1863.0,1544600.0,1863.0,30000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-04 21:09:27.817203
SMMR,25.13,25.13,25.33,1733000.0,2319.0,1836900.0,2319.0,8000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-04 21:09:27.817203
ATMN,24.77,24.87,25.29,1716300.0,1934.0,1709300.0,1934.0,5000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-04 21:09:27.817203
WNTR,24.13,24.02,24.13,1852200.0,2758.0,2051900.0,2758.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2026-02-04 21:09:27.817203
SPNG,24.57,24.85,25.15,2339.0,2164500.0,30000.0,1529900.0,2339.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2026-02-04 21:09:28.861471
SMMR,25.13,25.29,25.32,2694.0,1858900.0,8000.0,1844200.0,2694.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2026-02-04 21:09:28.861471
ATMN,25.31,25.18,25.31,2531.0,1815900.0,5000.0,1749400.0,2531.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2026-02-04 21:09:28.861471
WNTR,24.1,24.1,24.2,3650.0,1886000.0,,2058900.0,3650.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2026-02-04 21:09:28.861471
SPNG,24.73,25.11,25.15,2166800.0,1946.0,30000.0,1529900.0,1946.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2026-02-04 21:09:29.918162
SMMR,25.29,25.29,25.32,1973900.0,2543.0,8000.0,1818100.0,2543.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2026-02-04 21:09:29.918162
ATMN,25.31,25.18,25.26,1770100.0,2376.0,5000.0,1752100.0,2376.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2026-02-04 21:09:29.918162
WNTR,24.1,23.98,24.06,1762300.0,3427.0,,2065700.0,3427.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2026-02-04 21:09:29.918162
SPNG,25.11,24.61,24.83,1833.0,2161800.0,1533000.0,1833.0,30000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2026-02-04 21:09:30.961907
SMMR,25.29,25.29,25.32,2396.0,1973900.0,1811700.0,2396.0,8000.0,8000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2026-02-04 21:09:30.961907
ATMN,25.23,25.23,25.3,2238.0,1722100.0,1750300.0,2238.0,5000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2026-02-04 21:09:30.961907
WNTR,23.96,23.94,23.95,,1782600.0,1850400.0,6292.0,,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2026-02-04 21:09:30.961907
SPNG,25.11,24.75,24.83,2074300.0,4188.0,1424800.0,4188.0,30000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2026-02-04 21:09:32.001163
SMMR,25.18,25.29,25.32,1848000.0,2736.0,1716200.0,5472.0,8000.0,10000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2026-02-04 21:09:32.001163
ATMN,25.18,25.22,25.38,1636200.0,5794.0,1662400.0,5794.0,5000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2026-02-04 21:09:32.001163
WNTR,23.99,23.94,23.99,1893000.0,7578.0,1852500.0,7578.0,,5000.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2026-02-04 21:09:32.001163
SPNG,24.83,24.75,24.83,2074300.0,3004.0,1615300.0,1502.0,25000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2026-02-04 21:09:33.035734
SMMR,25.32,25.18,25.32,1848000.0,2187.0,1832900.0,2187.0,8000.0,2000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2026-02-04 21:09:33.035734
ATMN,25.14,25.37,25.38,1758200.0,1436.0,1746600.0,1436.0,5000.0,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2026-02-04 21:09:33.035734
WNTR,23.92,23.92,24.0,1865700.0,,1950200.0,1735.0,,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,2026-02-04 21:09:33.035734
SPNG,25.16,24.75,25.16,2171500.0,2270.0,1757500.0,25000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2026-02-04 21:09:33.583605
SMMR,25.32,25.18,25.19,1958900.0,2814.0,1746700.0,8000.0,2000.0,5000.0,2814.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2026-02-04 21:09:33.583605
ATMN,25.41,25.37,25.41,1650300.0,2066.0,1761000.0,5000.0,6000.0,10000.0,2066.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2026-02-04 21:09:33.583605
WNTR,23.9,23.9,24.0,1772000.0,2906.0,1950200.0,,,,2906.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,2026-02-04 21:09:33.583605
SPNG,24.83,24.94,25.14,2170700.0,1421.0,1748400.0,25000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2026-02-04 21:09:34.624283
SMMR,25.17,25.17,25.19,2086100.0,1932.0,1874500.0,8000.0,5000.0,1932.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2026-02-04 21:09:34.624283
ATMN,24.95,24.93,24.95,1819100.0,,1773800.0,5000.0,10000.0,1259.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2026-02-04 21:09:34.624283
WNTR,24.02,24.11,24.15,1958100.0,997.0,2057100.0,,,997.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2026-02-04 21:09:34.624283
SPNG,24.83,24.94,25.14,1952700.0,1000.0,3062.0,1542100.0,5000.0,3062.0,20000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2026-02-04 21:09:35.657907
SMMR,25.12,25.12,25.18,1970600.0,,3864.0,1755700.0,10000.0,3864.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2026-02-04 21:09:35.657907
ATMN,24.96,24.98,25.25,1666000.0,10000.0,1043.0,1754100.0,,1043.0,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2026-02-04 21:09:35.657907
WNTR,23.9,23.97,24.07,1941300.0,10000.0,1113.0,1947000.0,10000.0,1113.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2026-02-04 21:09:35.657907
SPNG,24.51,24.83,25.1,1358.0,2151800.0,1749500.0,1358.0,20000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2026-02-04 21:09:36.696677
SMMR,25.3,25.17,25.19,1932.0,2080100.0,1846200.0,1932.0,8000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2026-02-04 21:09:36.696677
ATMN,25.34,25.34,25.41,1388.0,1808600.0,1772800.0,1388.0,5000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2026-02-04 21:09:36.696677
WNTR,23.89,23.96,24.03,1301.0,1851200.0,2066500.0,1301.0,,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2026-02-04 21:09:36.696677
SPNG,24.72,24.51,24.72,2178200.0,924.0,1745800.0,924.0,20000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2026-02-04 21:09:37.732655
SMMR,25.17,25.17,25.3,2210900.0,2017.0,1856500.0,2017.0,8000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2026-02-04 21:09:37.732655
ATMN,24.98,25.13,25.41,1806200.0,1141.0,1772800.0,1141.0,5000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2026-02-04 21:09:37.732655
WNTR,24.03,23.99,24.03,1845000.0,1324.0,2079800.0,1324.0,,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2026-02-04 21:09:37.732655
SPNG,25.14,24.62,25.14,2300200.0,1830400.0,20000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2026-02-04 21:09:38.769373
SMMR,25.32,25.17,25.32,2185300.0,1949400.0,8000.0,2017.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2026-02-04 21:09:38.769373
ATMN,25.13,25.13,25.41,1806200.0,1772800.0,5000.0,1141.0,10000.0,1141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2026-02-04 21:09:38.769373
WNTR,24.15,23.99,24.05,1967200.0,2036900.0,,1324.0,,1324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2026-02-04 21:09:38.769373
SPNG,24.77,24.92,24.96,2156700.0,1183.0,1183.0,1744400.0,20000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2026-02-04 21:09:39.816445
SMMR,25.32,25.18,25.25,2200200.0,1935.0,1935.0,1837400.0,8000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2026-02-04 21:09:39.816445
ATMN,24.93,25.12,25.41,1827000.0,1193.0,1193.0,1770300.0,5000.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2026-02-04 21:09:39.816445
WNTR,24.05,23.99,24.05,1939300.0,1383.0,1383.0,1909600.0,,,10000.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2026-02-04 21:09:39.816445
SPNG,25.14,24.77,25.14,2162600.0,1342.0,1744400.0,1342.0,20000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2026-02-04 21:09:40.855399
